hsmpSn,행수,세대수_고유값수,세대수_고유값,주소_고유값수,주소,공급유형_고유값수,공급유형,대표세대수_후보,세대수일관성
31239688,1,1,1,1,전남광주통합특별시 북구 서강로54번길 11,1,매입임대,1,일치
31240622,1,1,1,1,전남광주통합특별시 광산구 목련로 41,1,매입임대,1,일치
31240625,1,1,1,1,전남광주통합특별시 광산구 목련로 41,1,매입임대,1,일치
31240627,1,1,1,1,전남광주통합특별시 광산구 목련로 41,1,매입임대,1,일치
31240631,1,1,1,1,전남광주통합특별시 광산구 목련로 42,1,매입임대,1,일치
31240635,1,1,1,1,전남광주통합특별시 광산구 신창로35번길 80,1,매입임대,1,일치
31240964,1,1,1,1,전남광주통합특별시 동구 무등로 374,1,매입임대,1,일치
31240965,1,1,1,1,전남광주통합특별시 동구 남문로693번길 11,1,매입임대,1,일치
31240966,1,1,1,1,전남광주통합특별시 남구 독립로80번길 7,1,매입임대,1,일치
31240967,1,1,1,1,전남광주통합특별시 남구 효우2로 21,1,매입임대,1,일치
31240970,3,1,8,1,전남광주통합특별시 서구 월산로245번길 10-4,1,매입임대,8,일치
31240971,1,1,1,1,전남광주통합특별시 남구 효우2로 21,1,매입임대,1,일치
31240972,1,1,1,1,전남광주통합특별시 남구 독립로80번길 7,1,매입임대,1,일치
31240973,1,1,1,1,전남광주통합특별시 남구 효우2로 45,1,매입임대,1,일치
31240974,1,1,1,1,전남광주통합특별시 동구 남문로 307,1,매입임대,1,일치
31240975,1,1,1,1,전남광주통합특별시 남구 효우2로 21,1,매입임대,1,일치
31240979,1,1,1,1,전남광주통합특별시 남구 노대실로 33,1,매입임대,1,일치
31240980,1,1,1,1,전남광주통합특별시 남구 노대실로 89,1,매입임대,1,일치
31240981,1,1,1,1,전남광주통합특별시 남구 독립로80번길 7,1,매입임대,1,일치
31240982,1,1,1,1,전남광주통합특별시 남구 독립로80번길 7,1,매입임대,1,일치
31240985,1,1,1,1,전남광주통합특별시 남구 효우2로 21,1,매입임대,1,일치
31240986,1,1,1,1,전남광주통합특별시 남구 원효천1길 16,1,매입임대,1,일치
31240989,1,1,1,1,전남광주통합특별시 동구 무등로 374,1,매입임대,1,일치
31240990,1,1,1,1,전남광주통합특별시 서구 동천로 11,1,매입임대,1,일치
31241941,2,1,6,1,전남광주통합특별시 북구 서하로183번길 62,1,매입임대,6,일치
31241959,2,1,12,1,전남광주통합특별시 북구 무등로218번길 33,1,매입임대,12,일치
31241964,7,1,15,1,전남광주통합특별시 북구 서하로183번길 62-1,1,매입임대,15,일치
31243414,1,1,1,1,전남광주통합특별시 북구 양산택지로34번길 22,1,매입임대,1,일치
31243415,1,1,1,1,전남광주통합특별시 북구 천변우로79번길 45,1,매입임대,1,일치
31243417,1,1,1,1,전남광주통합특별시 북구 첨단연신로 184,1,매입임대,1,일치
31243418,1,1,1,1,전남광주통합특별시 북구 천변우로 11,1,매입임대,1,일치
31243421,1,1,1,1,전남광주통합특별시 북구 용주로30번길 60,1,매입임대,1,일치
31243713,1,1,1,1,전남광주통합특별시 남구 노대실로 89,1,매입임대,1,일치
31243714,1,1,1,1,전남광주통합특별시 광산구 목련로 15,1,매입임대,1,일치
31243715,1,1,1,1,전남광주통합특별시 광산구 신창로71번길 33,1,매입임대,1,일치
31243724,1,1,1,1,전남광주통합특별시 광산구 신창로161번길 19,1,매입임대,1,일치
31243737,1,1,1,1,전남광주통합특별시 남구 효우2로 89,1,매입임대,1,일치
31243745,1,1,1,1,전남광주통합특별시 남구 노대실로 33,1,매입임대,1,일치
31243746,1,1,1,1,전남광주통합특별시 남구 대남대로85번길 3,1,매입임대,1,일치
31243747,1,1,1,1,전남광주통합특별시 광산구 선운로 33,1,매입임대,1,일치
31243748,1,1,1,1,전남광주통합특별시 광산구 신창로71번길 33,1,매입임대,1,일치
31243749,1,1,1,1,전남광주통합특별시 광산구 신창로71번길 33,1,매입임대,1,일치
31243750,1,1,1,1,전남광주통합특별시 광산구 장신로265번길 22,1,매입임대,1,일치
31243760,1,1,1,1,전남광주통합특별시 서구 동천로 11,1,매입임대,1,일치
31243761,1,1,1,1,전남광주통합특별시 남구 광복마을4길 39,1,매입임대,1,일치
31243762,1,1,1,1,전남광주통합특별시 남구 독립로80번길 7,1,매입임대,1,일치
31243763,1,1,1,1,전남광주통합특별시 광산구 목련로 15,1,매입임대,1,일치
31243764,1,1,1,1,전남광주통합특별시 광산구 신창로35번길 54,1,매입임대,1,일치
31243765,1,1,1,1,전남광주통합특별시 광산구 신창로71번길 33,1,매입임대,1,일치
31243766,1,1,1,1,전남광주통합특별시 광산구 장신로265번길 22,1,매입임대,1,일치
31243777,1,1,1,1,전남광주통합특별시 남구 효우2로 45,1,매입임대,1,일치
31243778,1,1,1,1,전남광주통합특별시 광산구 신창로161번길 34,1,매입임대,1,일치
31243785,1,1,1,1,전남광주통합특별시 광산구 목련로 15,1,매입임대,1,일치
31243786,1,1,1,1,전남광주통합특별시 광산구 신창로71번길 33,1,매입임대,1,일치
31243793,1,1,1,1,전남광주통합특별시 남구 효우2로 21,1,매입임대,1,일치
31243794,1,1,1,1,전남광주통합특별시 남구 독립로80번길 7,1,매입임대,1,일치
31243795,1,1,1,1,전남광주통합특별시 남구 효우2로 21,1,매입임대,1,일치
31243796,1,1,1,1,전남광주통합특별시 광산구 신창로35번길 54,1,매입임대,1,일치
31243797,1,1,1,1,전남광주통합특별시 광산구 신창로35번길 80,1,매입임대,1,일치
31245305,1,1,1,1,전남광주통합특별시 서구 무진대로772번길 4,1,매입임대,1,일치
31245306,1,1,1,1,전남광주통합특별시 남구 노대실로 33,1,매입임대,1,일치
31245307,1,1,1,1,전남광주통합특별시 광산구 선운중앙로 43,1,매입임대,1,일치
31245311,1,1,1,1,전남광주통합특별시 광산구 목련로 42,1,매입임대,1,일치
31245313,1,1,1,1,전남광주통합특별시 광산구 선운중앙로 43,1,매입임대,1,일치
31245319,1,1,1,1,전남광주통합특별시 광산구 신창로161번길 34,1,매입임대,1,일치
31245320,1,1,1,1,전남광주통합특별시 광산구 장덕로6번길 59,1,매입임대,1,일치
31245326,1,1,1,1,전남광주통합특별시 동구 남문로 307,1,매입임대,1,일치
31245327,1,1,1,1,전남광주통합특별시 광산구 신창로71번길 33,1,매입임대,1,일치
31245329,1,1,1,1,전남광주통합특별시 남구 노대실로 33,1,매입임대,1,일치
31245330,1,1,1,1,전남광주통합특별시 광산구 신창로71번길 33,1,매입임대,1,일치
31247248,1,1,1,1,전남광주통합특별시 남구 효우2로 45,1,매입임대,1,일치
31247249,1,1,1,1,전남광주통합특별시 동구 남문로 307,1,매입임대,1,일치
31247250,1,1,1,1,전남광주통합특별시 남구 효우2로 89,1,매입임대,1,일치
31247251,1,1,1,1,전남광주통합특별시 광산구 신창로35번길 54,1,매입임대,1,일치
31247252,1,1,1,1,전남광주통합특별시 광산구 목련로 42,1,매입임대,1,일치
31247253,1,1,1,1,전남광주통합특별시 동구 동명로69번길 20,1,매입임대,1,일치
31249450,6,1,361,1,전남광주통합특별시 광산구 무진대로 246-7,1,행복주택,361,일치
31249460,1,1,1,1,전남광주통합특별시 남구 노대실로 89,1,매입임대,1,일치
31249461,1,1,1,1,전남광주통합특별시 남구 독립로80번길 7,1,매입임대,1,일치
31249462,1,1,1,1,전남광주통합특별시 광산구 선운로 33,1,매입임대,1,일치
31249463,1,1,1,1,전남광주통합특별시 광산구 신창로35번길 54,1,매입임대,1,일치
31249479,1,1,1,1,전남광주통합특별시 광산구 신창로161번길 19,1,매입임대,1,일치
31251559,1,1,1,1,전남광주통합특별시 광산구 신창로161번길 34,1,매입임대,1,일치
31251560,1,1,1,1,전남광주통합특별시 광산구 왕버들로251번길 27,1,매입임대,1,일치
31251599,1,1,1,1,전남광주통합특별시 광산구 선운로 33,1,매입임대,1,일치
31251611,1,1,1,1,전남광주통합특별시 북구 대자로 55,1,매입임대,1,일치
31251635,1,1,1,1,전남광주통합특별시 남구 독립로80번길 7,1,매입임대,1,일치
31252684,1,1,1,1,전남광주통합특별시 광산구 목련로 41,1,매입임대,1,일치
31256359,3,1,20,1,전남광주통합특별시 서구 발산로11번길 17,1,매입임대,20,일치
31256367,1,1,1,1,전남광주통합특별시 동구 남문로 307,1,매입임대,1,일치
31256371,5,1,19,1,전남광주통합특별시 서구 발산로11번길 15,1,매입임대,19,일치
31256372,1,1,1,1,전남광주통합특별시 광산구 목련로 41,1,매입임대,1,일치
31256373,1,1,1,1,전남광주통합특별시 광산구 신창로71번길 33,1,매입임대,1,일치
31256378,4,1,28,1,전남광주통합특별시 북구 양산신촌길 50,1,매입임대,28,일치
31256380,1,1,1,1,전남광주통합특별시 남구 독립로80번길 7,1,매입임대,1,일치
31256381,1,1,1,1,전남광주통합특별시 광산구 신창로35번길 20,1,매입임대,1,일치
31258868,1,1,1,1,전남광주통합특별시 서구 화개중앙로 116,1,매입임대,1,일치
31258869,1,1,1,1,전남광주통합특별시 남구 노대실로 89,1,매입임대,1,일치
31258870,1,1,1,1,전남광주통합특별시 남구 독립로80번길 7,1,매입임대,1,일치
31258871,1,1,1,1,전남광주통합특별시 북구 천변우로79번길 45,1,매입임대,1,일치
31258872,1,1,1,1,전남광주통합특별시 광산구 목련로 15,1,매입임대,1,일치
31258873,1,1,1,1,전남광주통합특별시 광산구 신창로71번길 33,1,매입임대,1,일치
31258875,1,1,1,1,전남광주통합특별시 동구 남문로 307,1,매입임대,1,일치
31258876,1,1,1,1,전남광주통합특별시 서구 동천로 11,1,매입임대,1,일치
31258877,1,1,1,1,전남광주통합특별시 서구 동천로 11,1,매입임대,1,일치
31258878,1,1,1,1,전남광주통합특별시 남구 효우2로 21,1,매입임대,1,일치
31258879,1,1,1,1,전남광주통합특별시 남구 화산로73번길 3,1,매입임대,1,일치
31258880,1,1,1,1,전남광주통합특별시 북구 본촌마을길 178,1,매입임대,1,일치
31258881,1,1,1,1,전남광주통합특별시 북구 천변우로79번길 45,1,매입임대,1,일치
31258882,1,1,1,1,전남광주통합특별시 북구 천변우로79번길 45,1,매입임대,1,일치
31258883,1,1,1,1,전남광주통합특별시 북구 천변우로79번길 45,1,매입임대,1,일치
31258884,1,1,1,1,전남광주통합특별시 광산구 소촌로 100,1,매입임대,1,일치
31258885,1,1,1,1,전남광주통합특별시 광산구 선운로 33,1,매입임대,1,일치
31258886,1,1,1,1,전남광주통합특별시 광산구 소촌로86번길 20-17,1,매입임대,1,일치
31258887,1,1,1,1,전남광주통합특별시 광산구 신창로71번길 33,1,매입임대,1,일치
31258888,1,1,1,1,전남광주통합특별시 광산구 신창로71번길 33,1,매입임대,1,일치
31258891,1,1,1,1,전남광주통합특별시 남구 화산로 20,1,매입임대,1,일치
31258892,1,1,1,1,전남광주통합특별시 남구 화산로 75,1,매입임대,1,일치
31258893,1,1,1,1,전남광주통합특별시 남구 노대실로 33,1,매입임대,1,일치
31258894,1,1,1,1,전남광주통합특별시 남구 노대실로 89,1,매입임대,1,일치
31258895,1,1,1,1,전남광주통합특별시 남구 독립로80번길 7,1,매입임대,1,일치
31258896,1,1,1,1,전남광주통합특별시 남구 독립로80번길 7,1,매입임대,1,일치
31258897,1,1,1,1,전남광주통합특별시 남구 독립로80번길 7,1,매입임대,1,일치
31258898,1,1,1,1,전남광주통합특별시 남구 독립로80번길 7,1,매입임대,1,일치
31258899,1,1,1,1,전남광주통합특별시 남구 화산로73번길 3,1,매입임대,1,일치
31258900,1,1,1,1,전남광주통합특별시 북구 천변우로79번길 45,1,매입임대,1,일치
31258901,1,1,1,1,전남광주통합특별시 북구 천변우로79번길 45,1,매입임대,1,일치
31258902,1,1,1,1,전남광주통합특별시 광산구 광산로20번길 28,1,매입임대,1,일치
31258903,1,1,1,1,전남광주통합특별시 광산구 신창로71번길 16,1,매입임대,1,일치
31258904,1,1,1,1,전남광주통합특별시 광산구 신창로71번길 33,1,매입임대,1,일치
31258905,1,1,1,1,전남광주통합특별시 동구 남문로 307,1,매입임대,1,일치
31258906,1,1,1,1,전남광주통합특별시 서구 내방로 337,1,매입임대,1,일치
31258907,1,1,1,1,전남광주통합특별시 서구 내방로 337,1,매입임대,1,일치
31258908,1,1,1,1,전남광주통합특별시 서구 무진대로772번길 4,1,매입임대,1,일치
31258909,1,1,1,1,전남광주통합특별시 서구 동천로18번길 19,1,매입임대,1,일치
31258910,1,1,1,1,전남광주통합특별시 남구 노대실로 89,1,매입임대,1,일치
31258911,1,1,1,1,전남광주통합특별시 남구 효우2로 89,1,매입임대,1,일치
31258912,1,1,1,1,전남광주통합특별시 남구 독립로80번길 7,1,매입임대,1,일치
31258913,1,1,1,1,전남광주통합특별시 남구 원효천1길 16,1,매입임대,1,일치
31258914,1,1,1,1,전남광주통합특별시 북구 금호로24번길 18,1,매입임대,1,일치
31258915,1,1,1,1,전남광주통합특별시 북구 양산택지소로 30,1,매입임대,1,일치
31258916,1,1,1,1,전남광주통합특별시 광산구 목련로 41,1,매입임대,1,일치
31258917,1,1,1,1,전남광주통합특별시 광산구 목련로 41,1,매입임대,1,일치
31258918,1,1,1,1,전남광주통합특별시 광산구 소촌로 100,1,매입임대,1,일치
31258919,1,1,1,1,전남광주통합특별시 광산구 신창로71번길 33,1,매입임대,1,일치
31258920,1,1,1,1,전남광주통합특별시 광산구 신창로71번길 33,1,매입임대,1,일치
31258921,1,1,1,1,전남광주통합특별시 광산구 왕버들로251번길 27,1,매입임대,1,일치
31258925,1,1,1,1,전남광주통합특별시 서구 내방로 337,1,매입임대,1,일치
31258926,1,1,1,1,전남광주통합특별시 남구 화산로 20,1,매입임대,1,일치
31258927,1,1,1,1,전남광주통합특별시 남구 화산로 75,1,매입임대,1,일치
31258928,1,1,1,1,전남광주통합특별시 남구 노대실로 33,1,매입임대,1,일치
31258929,1,1,1,1,전남광주통합특별시 남구 노대실로 89,1,매입임대,1,일치
31258930,1,1,1,1,전남광주통합특별시 남구 효우2로 21,1,매입임대,1,일치
31258931,1,1,1,1,전남광주통합특별시 남구 독립로80번길 7,1,매입임대,1,일치
31258932,1,1,1,1,전남광주통합특별시 북구 천변우로79번길 45,1,매입임대,1,일치
31258933,1,1,1,1,전남광주통합특별시 북구 하백로6번길 12,1,매입임대,1,일치
31258934,1,1,1,1,전남광주통합특별시 광산구 선운로 55,1,매입임대,1,일치
31258935,1,1,1,1,전남광주통합특별시 광산구 신창로161번길 34,1,매입임대,1,일치
31258936,1,1,1,1,전남광주통합특별시 광산구 신창로71번길 33,1,매입임대,1,일치
31258939,1,1,1,1,전남광주통합특별시 동구 무등로 374,1,매입임대,1,일치
31258940,1,1,1,1,전남광주통합특별시 서구 동천로 11,1,매입임대,1,일치
31258941,1,1,1,1,전남광주통합특별시 남구 화산로 20,1,매입임대,1,일치
31258942,1,1,1,1,전남광주통합특별시 남구 화산로 75,1,매입임대,1,일치
31258943,1,1,1,1,전남광주통합특별시 남구 방림로 31,1,매입임대,1,일치
31258944,1,1,1,1,전남광주통합특별시 남구 효우2로 21,1,매입임대,1,일치
31258945,1,1,1,1,전남광주통합특별시 남구 효우2로 89,1,매입임대,1,일치
31258946,1,1,1,1,전남광주통합특별시 남구 독립로80번길 7,1,매입임대,1,일치
31258947,1,1,1,1,전남광주통합특별시 북구 하백로6번길 12,1,매입임대,1,일치
31258948,1,1,1,1,전남광주통합특별시 광산구 신창로161번길 34,1,매입임대,1,일치
31258949,1,1,1,1,전남광주통합특별시 광산구 신창로71번길 33,1,매입임대,1,일치
31258950,1,1,1,1,전남광주통합특별시 광산구 신창로71번길 33,1,매입임대,1,일치
31258952,1,1,1,1,전남광주통합특별시 남구 화산로 75,1,매입임대,1,일치
31258953,1,1,1,1,전남광주통합특별시 남구 효우2로 21,1,매입임대,1,일치
31258954,1,1,1,1,전남광주통합특별시 남구 효우2로 45,1,매입임대,1,일치
31258955,1,1,1,1,전남광주통합특별시 남구 독립로80번길 7,1,매입임대,1,일치
31258956,1,1,1,1,전남광주통합특별시 남구 독립로80번길 7,1,매입임대,1,일치
31258957,1,1,1,1,전남광주통합특별시 남구 독립로80번길 7,1,매입임대,1,일치
31258958,1,1,1,1,전남광주통합특별시 북구 천변우로79번길 45,1,매입임대,1,일치
31258959,1,1,1,1,전남광주통합특별시 광산구 신창로71번길 33,1,매입임대,1,일치
31258960,1,1,1,1,전남광주통합특별시 동구 남문로 307,1,매입임대,1,일치
31258961,1,1,1,1,전남광주통합특별시 동구 남문로 307,1,매입임대,1,일치
31258962,1,1,1,1,전남광주통합특별시 남구 화산로 20,1,매입임대,1,일치
31258963,1,1,1,1,전남광주통합특별시 남구 화산로 20,1,매입임대,1,일치
31258964,1,1,1,1,전남광주통합특별시 남구 광복마을4길 39,1,매입임대,1,일치
31258965,1,1,1,1,전남광주통합특별시 북구 하서로 71,1,매입임대,1,일치
31258966,1,1,1,1,전남광주통합특별시 북구 천변우로79번길 25,1,매입임대,1,일치
31258967,1,1,1,1,전남광주통합특별시 광산구 목련로 42,1,매입임대,1,일치
31258968,1,1,1,1,전남광주통합특별시 광산구 신창로35번길 80,1,매입임대,1,일치
31258969,1,1,1,1,전남광주통합특별시 광산구 신창로71번길 33,1,매입임대,1,일치
31258970,1,1,1,1,전남광주통합특별시 광산구 장덕로5번길 16,1,매입임대,1,일치
31261609,1,1,1,1,전남광주통합특별시 남구 화산로 20,1,매입임대,1,일치
31261610,1,1,1,1,전남광주통합특별시 북구 용주로30번길 60,1,매입임대,1,일치
31261614,1,1,1,1,전남광주통합특별시 남구 원효천1길 16,1,매입임대,1,일치
31261619,1,1,1,1,전남광주통합특별시 광산구 신창로71번길 33,1,매입임대,1,일치
31261639,1,1,1,1,전남광주통합특별시 남구 효우2로 89,1,매입임대,1,일치
31261640,1,1,1,1,전남광주통합특별시 광산구 선운로 55,1,매입임대,1,일치
31261641,1,1,1,1,전남광주통합특별시 광산구 광산로20번길 28,1,매입임대,1,일치
31261642,1,1,1,1,전남광주통합특별시 광산구 신창로161번길 34,1,매입임대,1,일치
31264664,1,1,1,1,전남광주통합특별시 서구 상무민주로 104,1,매입임대,1,일치
31264687,1,1,1,1,전남광주통합특별시 북구 동운로 192,1,매입임대,1,일치
31264700,1,1,1,1,전남광주통합특별시 서구 내방로 337,1,매입임대,1,일치
31264914,1,1,1,1,전남광주통합특별시 광산구 장덕로5번길 16,1,매입임대,1,일치
31264923,1,1,1,1,전남광주통합특별시 광산구 장덕로6번길 59,1,매입임대,1,일치
31264937,1,1,1,1,전남광주통합특별시 광산구 신창로71번길 33,1,매입임대,1,일치
31264938,1,1,1,1,전남광주통합특별시 광산구 장덕로6번길 59,1,매입임대,1,일치
31266220,1,1,1,1,전남광주통합특별시 북구 하서로 215-4,1,매입임대,1,일치
31266221,1,1,1,1,전남광주통합특별시 북구 하서로 215-4,1,매입임대,1,일치
31266222,1,1,1,1,전남광주통합특별시 북구 하서로 215-4,1,매입임대,1,일치
31266250,1,1,1,1,전남광주통합특별시 북구 하서로 215-4,1,매입임대,1,일치
31266251,1,1,1,1,전남광주통합특별시 북구 하서로 215-4,1,매입임대,1,일치
31266275,1,1,1,1,전남광주통합특별시 북구 하서로 215-4,1,매입임대,1,일치
31266276,1,1,1,1,전남광주통합특별시 북구 하서로 215-4,1,매입임대,1,일치
31266311,1,1,1,1,전남광주통합특별시 북구 하서로 215-4,1,매입임대,1,일치
31266342,1,1,1,1,전남광주통합특별시 북구 하서로 215-4,1,매입임대,1,일치
31266343,1,1,1,1,전남광주통합특별시 북구 하서로 215-4,1,매입임대,1,일치
31266344,1,1,1,1,전남광주통합특별시 북구 하서로 215-4,1,매입임대,1,일치
31266375,1,1,1,1,전남광주통합특별시 북구 하서로 215-4,1,매입임대,1,일치
31266404,1,1,1,1,전남광주통합특별시 북구 하서로 215-4,1,매입임대,1,일치
31266433,1,1,1,1,전남광주통합특별시 북구 하서로 215-4,1,매입임대,1,일치
31266434,1,1,1,1,전남광주통합특별시 북구 하서로 215-4,1,매입임대,1,일치
31266435,1,1,1,1,전남광주통합특별시 북구 하서로 215-4,1,매입임대,1,일치
31266436,1,1,1,1,전남광주통합특별시 북구 하서로 215-4,1,매입임대,1,일치
31267473,1,1,1,1,전남광주통합특별시 남구 노대실로 89,1,매입임대,1,일치
31267474,1,1,1,1,전남광주통합특별시 북구 서강로54번길 32,1,매입임대,1,일치
31267480,1,1,1,1,전남광주통합특별시 남구 독립로80번길 7,1,매입임대,1,일치
31267482,1,1,1,1,전남광주통합특별시 서구 동천로 11,1,매입임대,1,일치
31267483,1,1,1,1,전남광주통합특별시 북구 서강로54번길 32,1,매입임대,1,일치
31267495,1,1,1,1,전남광주통합특별시 남구 노대실로 89,1,매입임대,1,일치
31270206,1,1,1,1,전남광주통합특별시 광산구 목련로 15,1,매입임대,1,일치
31270708,1,1,1,1,전남광주통합특별시 광산구 목련로 41,1,매입임대,1,일치
31270734,1,1,1,1,전남광주통합특별시 북구 동운로 192,1,매입임대,1,일치
31270748,1,1,1,1,전남광주통합특별시 남구 독립로80번길 7,1,매입임대,1,일치
31272414,1,1,1,1,전남광주통합특별시 광산구 목련로 15,1,매입임대,1,일치
31272429,1,1,1,1,전남광주통합특별시 북구 하서로423번길 42,1,매입임대,1,일치
31272522,1,1,1,1,전남광주통합특별시 서구 동천로 11,1,매입임대,1,일치
31273164,3,1,24,1,전남광주통합특별시 북구 양산택지로79번길 24-7,1,매입임대,24,일치
31273167,3,1,8,1,전남광주통합특별시 북구 일곡마을로 132,1,매입임대,8,일치
31273173,4,1,8,1,전남광주통합특별시 북구 군왕로117번길 19,1,매입임대,8,일치
31273181,8,1,20,1,전남광주통합특별시 북구 자라봉로56번길 15-3,1,매입임대,20,일치
31274640,3,1,100,1,전남광주통합특별시 광산구 임방울대로825번길 9,1,행복주택,100,일치
31274641,3,1,200,1,전남광주통합특별시 광산구 임방울대로800번길 11-5,1,행복주택,200,일치
31274644,2,1,100,1,전남광주통합특별시 광산구 첨단중앙로152번길 6-8,1,행복주택,100,일치
31274911,1,1,1,1,전남광주통합특별시 광산구 목련로 41,1,매입임대,1,일치
31274915,1,1,1,1,전남광주통합특별시 북구 천변우로 11,1,매입임대,1,일치
31274916,1,1,1,1,전남광주통합특별시 광산구 신창로71번길 33,1,매입임대,1,일치
31274917,1,1,1,1,전남광주통합특별시 광산구 왕버들로251번길 27,1,매입임대,1,일치
31274921,1,1,1,1,전남광주통합특별시 광산구 신창로71번길 33,1,매입임대,1,일치
31275272,1,1,1,1,전남광주통합특별시 동구 남문로 307,1,매입임대,1,일치
31275273,1,1,1,1,전남광주통합특별시 동구 남문로693번길 11,1,매입임대,1,일치
31275274,1,1,1,1,전남광주통합특별시 서구 내방로 337,1,매입임대,1,일치
31275275,1,1,1,1,전남광주통합특별시 서구 동천로18번길 19,1,매입임대,1,일치
31275276,1,1,1,1,전남광주통합특별시 남구 방림로 31,1,매입임대,1,일치
31275277,1,1,1,1,전남광주통합특별시 남구 효우2로 21,1,매입임대,1,일치
31275278,1,1,1,1,전남광주통합특별시 남구 효우2로 89,1,매입임대,1,일치
31275279,1,1,1,1,전남광주통합특별시 남구 효우2로 89,1,매입임대,1,일치
31275280,1,1,1,1,전남광주통합특별시 남구 효우2로 89,1,매입임대,1,일치
31275281,1,1,1,1,전남광주통합특별시 남구 효우2로 89,1,매입임대,1,일치
31275282,1,1,1,1,전남광주통합특별시 남구 효우2로 89,1,매입임대,1,일치
31275283,1,1,1,1,전남광주통합특별시 남구 독립로80번길 7,1,매입임대,1,일치
31275284,1,1,1,1,전남광주통합특별시 북구 천변우로 11,1,매입임대,1,일치
31275285,1,1,1,1,전남광주통합특별시 북구 용두마을길 13,1,매입임대,1,일치
31275286,1,1,1,1,전남광주통합특별시 광산구 선운로 33,1,매입임대,1,일치
31275287,1,1,1,1,전남광주통합특별시 광산구 선운로 33,1,매입임대,1,일치
31275288,1,1,1,1,전남광주통합특별시 광산구 선운로 55,1,매입임대,1,일치
31275289,1,1,1,1,전남광주통합특별시 광산구 선운중앙로 43,1,매입임대,1,일치
31275290,1,1,1,1,전남광주통합특별시 광산구 신창로161번길 34,1,매입임대,1,일치
31275295,1,1,1,1,전남광주통합특별시 동구 남문로 307,1,매입임대,1,일치
31275296,1,1,1,1,전남광주통합특별시 동구 남문로 307,1,매입임대,1,일치
31275297,1,1,1,1,전남광주통합특별시 동구 남문로 307,1,매입임대,1,일치
31275298,1,1,1,1,전남광주통합특별시 서구 내방로 337,1,매입임대,1,일치
31275299,1,1,1,1,전남광주통합특별시 서구 내방로 337,1,매입임대,1,일치
31275300,1,1,1,1,전남광주통합특별시 서구 내방로 337,1,매입임대,1,일치
31275301,1,1,1,1,전남광주통합특별시 서구 내방로 337,1,매입임대,1,일치
31275302,1,1,1,1,전남광주통합특별시 서구 내방로 337,1,매입임대,1,일치
31275303,1,1,1,1,전남광주통합특별시 서구 내방로 337,1,매입임대,1,일치
31275304,1,1,1,1,전남광주통합특별시 서구 동천로 11,1,매입임대,1,일치
31275305,1,1,1,1,전남광주통합특별시 서구 동천로 11,1,매입임대,1,일치
31275306,1,1,1,1,전남광주통합특별시 남구 효우2로 89,1,매입임대,1,일치
31275307,1,1,1,1,전남광주통합특별시 남구 효우2로 89,1,매입임대,1,일치
31275308,1,1,1,1,전남광주통합특별시 북구 대자로 55,1,매입임대,1,일치
31275309,1,1,1,1,전남광주통합특별시 광산구 장신로 326,1,매입임대,1,일치
31275310,1,1,1,1,전남광주통합특별시 광산구 선운로 55,1,매입임대,1,일치
31275311,1,1,1,1,전남광주통합특별시 광산구 선운중앙로 43,1,매입임대,1,일치
31275312,1,1,1,1,전남광주통합특별시 광산구 신창로161번길 34,1,매입임대,1,일치
31275313,1,1,1,1,전남광주통합특별시 광산구 신창로161번길 34,1,매입임대,1,일치
31275314,1,1,1,1,전남광주통합특별시 광산구 풍영로101번길 22,1,매입임대,1,일치
31275318,1,1,1,1,전남광주통합특별시 서구 내방로 337,1,매입임대,1,일치
31275319,1,1,1,1,전남광주통합특별시 남구 노대실로 33,1,매입임대,1,일치
31275320,1,1,1,1,전남광주통합특별시 남구 노대실로 89,1,매입임대,1,일치
31275321,1,1,1,1,전남광주통합특별시 남구 효우2로 21,1,매입임대,1,일치
31275322,1,1,1,1,전남광주통합특별시 남구 효우2로 89,1,매입임대,1,일치
31275323,1,1,1,1,전남광주통합특별시 남구 독립로80번길 7,1,매입임대,1,일치
31275324,1,1,1,1,전남광주통합특별시 광산구 목련로 15,1,매입임대,1,일치
31275325,1,1,1,1,전남광주통합특별시 광산구 장신로 326,1,매입임대,1,일치
31275326,1,1,1,1,전남광주통합특별시 광산구 선운로 55,1,매입임대,1,일치
31275327,1,1,1,1,전남광주통합특별시 광산구 선운로 55,1,매입임대,1,일치
31275328,1,1,1,1,전남광주통합특별시 광산구 선운중앙로 45,1,매입임대,1,일치
31275329,1,1,1,1,전남광주통합특별시 광산구 신창로161번길 34,1,매입임대,1,일치
31275330,1,1,1,1,전남광주통합특별시 광산구 신창로161번길 34,1,매입임대,1,일치
31275331,1,1,1,1,전남광주통합특별시 광산구 신창로161번길 34,1,매입임대,1,일치
31275336,1,1,1,1,전남광주통합특별시 동구 남문로 307,1,매입임대,1,일치
31275337,1,1,1,1,전남광주통합특별시 동구 남문로 307,1,매입임대,1,일치
31275338,1,1,1,1,전남광주통합특별시 서구 내방로 337,1,매입임대,1,일치
31275339,1,1,1,1,전남광주통합특별시 서구 내방로 337,1,매입임대,1,일치
31275340,1,1,1,1,전남광주통합특별시 서구 동천로 11,1,매입임대,1,일치
31275341,1,1,1,1,전남광주통합특별시 남구 효우2로 21,1,매입임대,1,일치
31275342,1,1,1,1,전남광주통합특별시 남구 효우2로 21,1,매입임대,1,일치
31275343,1,1,1,1,전남광주통합특별시 남구 효우2로 21,1,매입임대,1,일치
