aptNm,aptSeq,buildYear,contractTerm,contractType,dealDay,dealMonth,dealYear,deposit,excluUseAr,floor,jibun,monthlyRent,preDeposit,preMonthlyRent,roadnm,roadnmbcd,roadnmbonbun,roadnmbubun,roadnmcd,roadnmseq,roadnmsggcd,sggCd,umdNm,useRRRight,gu_name,lawd_cd,housing_type,transaction_type,query_ym,source_api,offiNm,sggNm,houseType,totalFloorAr,mhouseNm
내남지구2차진아리채,29110-369,2020,26.07~28.06,갱신,21,5,2026,"21,211",84.9994,6,904,5,"20,694",5,육판서길 17,0,00017,00000,4277158,0,12210,12210,내남동,,동구,12210,아파트,전월세,202605,아파트 전월세,,,,,
내남지구2차진아리채,29110-369,2020,26.07~28.06,갱신,21,5,2026,"21,211",84.9994,9,904,5,"20,694",5,육판서길 17,0,00017,00000,4277158,0,12210,12210,내남동,,동구,12210,아파트,전월세,202605,아파트 전월세,,,,,
내남지구2차진아리채,29110-369,2020,26.07~28.06,갱신,21,5,2026,"21,211",84.9994,6,904,5,"20,694",5,육판서길 17,0,00017,00000,4277158,0,12210,12210,내남동,,동구,12210,아파트,전월세,202605,아파트 전월세,,,,,
내남지구2차진아리채,29110-369,2020,26.07~28.06,갱신,21,5,2026,"21,211",84.9994,14,904,5,"20,694",5,육판서길 17,0,00017,00000,4277158,0,12210,12210,내남동,,동구,12210,아파트,전월세,202605,아파트 전월세,,,,,
내남지구2차진아리채,29110-369,2020,26.07~28.06,갱신,21,5,2026,"21,211",84.9994,6,904,5,"20,694",5,육판서길 17,0,00017,00000,4277158,0,12210,12210,내남동,,동구,12210,아파트,전월세,202605,아파트 전월세,,,,,
충장고운라피네,29110-348,2017,26.07~28.07,신규,11,5,2026,"15,000",49.831,14,34,0,,,충장로58번길 14,,00014,00000,4277237,0,12210,12210,충장로4가,,동구,12210,아파트,전월세,202605,아파트 전월세,,,,,
내남지구2차진아리채,29110-369,2020,26.07~28.06,갱신,21,5,2026,"21,211",84.9994,6,904,5,"20,694",5,육판서길 17,0,00017,00000,4277158,0,12210,12210,내남동,,동구,12210,아파트,전월세,202605,아파트 전월세,,,,,
내남지구2차진아리채,29110-369,2020,26.07~28.06,갱신,21,5,2026,"17,364",59.9156,8,904,4,"16,941",4,육판서길 17,0,00017,00000,4277158,0,12210,12210,내남동,,동구,12210,아파트,전월세,202605,아파트 전월세,,,,,
내남지구2차진아리채,29110-369,2020,26.07~28.06,갱신,21,5,2026,"21,211",84.9994,9,904,5,"20,694",5,육판서길 17,0,00017,00000,4277158,0,12210,12210,내남동,,동구,12210,아파트,전월세,202605,아파트 전월세,,,,,
내남지구2차진아리채,29110-369,2020,26.07~28.06,갱신,21,5,2026,"21,211",84.9994,14,904,5,"20,694",5,육판서길 17,0,00017,00000,4277158,0,12210,12210,내남동,,동구,12210,아파트,전월세,202605,아파트 전월세,,,,,
내남지구2차진아리채,29110-369,2020,26.07~28.06,갱신,21,5,2026,"17,364",59.9156,8,904,4,"16,941",4,육판서길 17,0,00017,00000,4277158,0,12210,12210,내남동,,동구,12210,아파트,전월세,202605,아파트 전월세,,,,,
내남지구2차진아리채,29110-369,2020,26.07~28.06,갱신,21,5,2026,"21,211",84.9994,6,904,5,"20,694",5,육판서길 17,0,00017,00000,4277158,0,12210,12210,내남동,,동구,12210,아파트,전월세,202605,아파트 전월세,,,,,
두암그린파크,29110-54,1995,26.06~28.06,신규,14,5,2026,"13,000",84.9,1,689,0,,,밤실로 150,0,00150,00000,3162072,1,12210,12210,산수동,,동구,12210,아파트,전월세,202605,아파트 전월세,,,,,
두암그린파크,29110-54,1995,26.06~28.06,신규,14,5,2026,"13,000",84.9,1,689,0,,,밤실로 150,0,00150,00000,3162072,1,12210,12210,산수동,,동구,12210,아파트,전월세,202605,아파트 전월세,,,,,
충장고운라피네,29110-348,2017,26.07~28.07,신규,11,5,2026,"15,000",49.831,14,34,0,,,충장로58번길 14,,00014,00000,4277237,0,12210,12210,충장로4가,,동구,12210,아파트,전월세,202605,아파트 전월세,,,,,
희망가,29140-300,2007,26.06~28.06,신규,5,5,2026,"20,000",84.9614,12,100,0,,,백석길 19,0,00019,00000,4280145,1,12240,12240,마륵동,,서구,12240,아파트,전월세,202605,아파트 전월세,,,,,
더샵염주센트럴파크,29140-414,2022,26.07~28.07,갱신,12,5,2026,"16,138",59.9828,24,1712,0,"15,370",,월드컵4강로 27,,00027,00000,3160036,0,12240,12240,화정동,,서구,12240,아파트,전월세,202605,아파트 전월세,,,,,
상무양우내안애퍼스트힐,29140-903,2026,26.06~28.06,신규,17,5,2026,"3,000",59.8784,6,822,100,,,북촌길 78,0,00078,00000,4280158,0,12240,12240,마륵동,,서구,12240,아파트,전월세,202605,아파트 전월세,,,,,
상무리채2,29140-357,2014,26.05~27.05,신규,22,5,2026,300,19.2869,12,1258-5,40,,,시청로 13,0,00013,00000,3160029,1,12240,12240,치평동,,서구,12240,아파트,전월세,202605,아파트 전월세,,,,,
대우금호,29140-125,1998,26.07~28.07,신규,29,5,2026,"19,350",59.94,2,1166-2,0,,,치평로 107,0,00107,00000,3160042,1,12240,12240,치평동,,서구,12240,아파트,전월세,202605,아파트 전월세,,,,,
호반리젠시빌5차,29140-158,2002,26.07~28.07,신규,13,5,2026,"27,000",84.891,18,809,0,,,화개1로78번길 8,0,00008,00000,4280480,1,12240,12240,금호동,,서구,12240,아파트,전월세,202605,아파트 전월세,,,,,
성우행복한집,29140-291,2006,26.07~27.10,신규,29,5,2026,"5,000",84.9791,14,890-5,80,,,마륵복개로 166,0,00166,00000,3160006,1,12240,12240,쌍촌동,,서구,12240,아파트,전월세,202605,아파트 전월세,,,,,
성우행복한집,29140-291,2006,26.07~27.10,신규,29,5,2026,"5,000",84.9791,14,890-5,80,,,마륵복개로 166,0,00166,00000,3160006,1,12240,12240,쌍촌동,,서구,12240,아파트,전월세,202605,아파트 전월세,,,,,
버들마을,29140-135,2000,26.06~28.06,신규,30,5,2026,"1,500",49.93,16,864,56,,,상무버들로40번길 14,0,00014,00000,4280205,1,12240,12240,유촌동,,서구,12240,아파트,전월세,202605,아파트 전월세,,,,,
더샵염주센트럴파크,29140-414,2022,26.06~28.05,신규,28,5,2026,"39,000",76.9612,28,1712,0,,,월드컵4강로 27,,00027,00000,3160036,0,12240,12240,화정동,,서구,12240,아파트,전월세,202605,아파트 전월세,,,,,
더샵염주센트럴파크,29140-414,2022,26.06~28.05,신규,28,5,2026,"39,000",76.9612,28,1712,0,,,월드컵4강로 27,,00027,00000,3160036,0,12240,12240,화정동,,서구,12240,아파트,전월세,202605,아파트 전월세,,,,,
대우금호,29140-125,1998,26.07~28.07,신규,29,5,2026,"19,350",59.94,2,1166-2,0,,,치평로 107,0,00107,00000,3160042,1,12240,12240,치평동,,서구,12240,아파트,전월세,202605,아파트 전월세,,,,,
더샵염주센트럴파크,29140-414,2022,26.06~28.06,신규,27,5,2026,"18,595",59.9828,18,1712,0,,,월드컵4강로 27,,00027,00000,3160036,0,12240,12240,화정동,,서구,12240,아파트,전월세,202605,아파트 전월세,,,,,
상무양우내안애퍼스트힐,29140-903,2026,26.06~28.06,신규,17,5,2026,"3,000",59.8784,6,822,100,,,북촌길 78,0,00078,00000,4280158,0,12240,12240,마륵동,,서구,12240,아파트,전월세,202605,아파트 전월세,,,,,
버들마을,29140-135,2000,26.06~28.06,신규,30,5,2026,"1,500",49.93,16,864,56,,,상무버들로40번길 14,0,00014,00000,4280205,1,12240,12240,유촌동,,서구,12240,아파트,전월세,202605,아파트 전월세,,,,,
호반리젠시빌5차,29140-158,2002,26.07~28.07,신규,13,5,2026,"27,000",84.891,18,809,0,,,화개1로78번길 8,0,00008,00000,4280480,1,12240,12240,금호동,,서구,12240,아파트,전월세,202605,아파트 전월세,,,,,
호반써밋광주,29140-398,2019,26.06~28.06,신규,13,5,2026,"40,000",84.9463,43,896,0,,,무진대로 919,0,00919,00000,2009009,0,12240,12240,광천동,,서구,12240,아파트,전월세,202605,아파트 전월세,,,,,
유니버시아드힐스테이트1단지,29140-368,2016,26.06~28.06,신규,12,5,2026,"29,000",84.97,3,1611,0,,,화운로 94,,00094,00000,3160065,0,12240,12240,화정동,,서구,12240,아파트,전월세,202605,아파트 전월세,,,,,
더샵염주센트럴파크,29140-414,2022,26.06~28.06,신규,27,5,2026,"18,595",59.9828,18,1712,0,,,월드컵4강로 27,,00027,00000,3160036,0,12240,12240,화정동,,서구,12240,아파트,전월세,202605,아파트 전월세,,,,,
상무리채2,29140-357,2014,26.05~27.05,신규,22,5,2026,300,19.2869,12,1258-5,40,,,시청로 13,0,00013,00000,3160029,1,12240,12240,치평동,,서구,12240,아파트,전월세,202605,아파트 전월세,,,,,
빛고을파크,29140-52,1991,26.05~28.05,신규,5,5,2026,"11,000",50.16,13,1228-1,0,,,화정로 105,0,00105,00000,3160058,2,12240,12240,쌍촌동,,서구,12240,아파트,전월세,202605,아파트 전월세,,,,,
대우금호,29140-125,1998,26.06~28.06,신규,12,5,2026,"15,000",59.94,20,1166-2,0,,,치평로 107,0,00107,00000,3160042,1,12240,12240,치평동,,서구,12240,아파트,전월세,202605,아파트 전월세,,,,,
빛고을파크,29140-52,1991,26.06~28.06,신규,11,5,2026,"12,500",59.85,13,1228-1,0,,,화정로 105,0,00105,00000,3160058,2,12240,12240,쌍촌동,,서구,12240,아파트,전월세,202605,아파트 전월세,,,,,
호반리젠시빌5차,29140-158,2002,26.07~28.07,신규,13,5,2026,"27,000",84.891,18,809,0,,,화개1로78번길 8,0,00008,00000,4280480,1,12240,12240,금호동,,서구,12240,아파트,전월세,202605,아파트 전월세,,,,,
더샵염주센트럴파크,29140-414,2022,26.05~28.05,신규,7,5,2026,"38,000",76.9341,19,1712,0,,,월드컵4강로 27,,00027,00000,3160036,0,12240,12240,화정동,,서구,12240,아파트,전월세,202605,아파트 전월세,,,,,
호반써밋광주,29140-398,2019,26.06~28.06,신규,13,5,2026,"40,000",84.9463,43,896,0,,,무진대로 919,0,00919,00000,2009009,0,12240,12240,광천동,,서구,12240,아파트,전월세,202605,아파트 전월세,,,,,
대우금호,29140-125,1998,26.06~28.06,신규,12,5,2026,"15,000",59.94,20,1166-2,0,,,치평로 107,0,00107,00000,3160042,1,12240,12240,치평동,,서구,12240,아파트,전월세,202605,아파트 전월세,,,,,
유니버시아드힐스테이트1단지,29140-368,2016,26.06~28.06,신규,12,5,2026,"29,000",84.97,3,1611,0,,,화운로 94,,00094,00000,3160065,0,12240,12240,화정동,,서구,12240,아파트,전월세,202605,아파트 전월세,,,,,
빛고을파크,29140-52,1991,26.06~28.06,신규,11,5,2026,"12,500",59.85,13,1228-1,0,,,화정로 105,0,00105,00000,3160058,2,12240,12240,쌍촌동,,서구,12240,아파트,전월세,202605,아파트 전월세,,,,,
더샵염주센트럴파크,29140-414,2022,26.07~28.07,갱신,12,5,2026,"16,138",59.9828,24,1712,0,"15,370",,월드컵4강로 27,,00027,00000,3160036,0,12240,12240,화정동,,서구,12240,아파트,전월세,202605,아파트 전월세,,,,,
희망가,29140-300,2007,26.06~28.06,신규,5,5,2026,"20,000",84.9614,12,100,0,,,백석길 19,0,00019,00000,4280145,1,12240,12240,마륵동,,서구,12240,아파트,전월세,202605,아파트 전월세,,,,,
더샵염주센트럴파크,29140-414,2022,26.05~28.05,신규,7,5,2026,"38,000",76.9341,19,1712,0,,,월드컵4강로 27,,00027,00000,3160036,0,12240,12240,화정동,,서구,12240,아파트,전월세,202605,아파트 전월세,,,,,
빛고을파크,29140-52,1991,26.05~28.05,신규,5,5,2026,"11,000",50.16,13,1228-1,0,,,화정로 105,0,00105,00000,3160058,2,12240,12240,쌍촌동,,서구,12240,아파트,전월세,202605,아파트 전월세,,,,,
모아,29155-8,1989,26.06~28.06,신규,8,5,2026,"14,000",84.92,13,556,0,,,봉선1로 87,0,00087,00000,3161007,2,12270,12270,방림동,,남구,12270,아파트,전월세,202605,아파트 전월세,,,,,
라인광장1,29155-34,1987,26.06~28.06,신규,13,5,2026,"9,000",41.47,11,985,0,,,봉선중앙로 103,0,00103,00000,3161010,2,12270,12270,봉선동,,남구,12270,아파트,전월세,202605,아파트 전월세,,,,,
라인광장1,29155-34,1987,26.06~28.06,신규,13,5,2026,"9,000",41.47,11,985,0,,,봉선중앙로 103,0,00103,00000,3161010,2,12270,12270,봉선동,,남구,12270,아파트,전월세,202605,아파트 전월세,,,,,
대주파크빌,29155-289,2006,26.06~28.06,신규,10,5,2026,"22,000",84.9996,4,536,0,,,화산로 20,0,00020,00000,3009009,1,12270,12270,진월동,,남구,12270,아파트,전월세,202605,아파트 전월세,,,,,
모아,29155-8,1989,26.06~28.06,신규,8,5,2026,"14,000",84.92,13,556,0,,,봉선1로 87,0,00087,00000,3161007,2,12270,12270,방림동,,남구,12270,아파트,전월세,202605,아파트 전월세,,,,,
대주파크빌,29155-289,2006,26.06~28.06,신규,10,5,2026,"22,000",84.9996,4,536,0,,,화산로 20,0,00020,00000,3009009,1,12270,12270,진월동,,남구,12270,아파트,전월세,202605,아파트 전월세,,,,,
현대,29155-111,1990,26.05~28.05,신규,2,5,2026,"4,000",84.97,12,481-4,65,,,서문대로622번길 7,0,00007,00000,4283377,1,12270,12270,진월동,,남구,12270,아파트,전월세,202605,아파트 전월세,,,,,
현대,29155-111,1990,26.05~28.05,신규,2,5,2026,"4,000",84.97,12,481-4,65,,,서문대로622번길 7,0,00007,00000,4283377,1,12270,12270,진월동,,남구,12270,아파트,전월세,202605,아파트 전월세,,,,,
제일풍경채센트럴파크2단지,29170-842,2022,,,12,5,2026,"20,570",39.99,14,847,0,,,서양로 125,,00125,00000,3162030,1,12300,12300,중흥동,,북구,12300,아파트,전월세,202605,아파트 전월세,,,,,
제일풍경채센트럴파크2단지,29170-842,2022,,,12,5,2026,"20,570",39.99,14,847,0,,,서양로 125,,00125,00000,3162030,1,12300,12300,중흥동,,북구,12300,아파트,전월세,202605,아파트 전월세,,,,,
광명,29170-118,1994,26.08~28.08,신규,21,5,2026,"12,500",59.965,10,1010-1,0,,,천지인로173번길 22,0,00022,00000,4286719,1,12300,12300,문흥동,,북구,12300,아파트,전월세,202605,아파트 전월세,,,,,
운암프라자,29170-62,2006,26.06~28.06,신규,19,5,2026,500,38.61,16,940,42,,,서강로 104-3,0,00104,00003,3162027,1,12300,12300,운암동,,북구,12300,아파트,전월세,202605,아파트 전월세,,,,,
모아엘가더스카이,29170-798,2020,26.07~28.07,갱신,17,5,2026,"25,314",84.3551,17,821,0,"24,697",,신임로32번길 35,0,00035,00000,4286463,0,12300,12300,신안동,,북구,12300,아파트,전월세,202605,아파트 전월세,,,,,
광명,29170-118,1994,26.08~28.08,신규,21,5,2026,"12,500",59.965,10,1010-1,0,,,천지인로173번길 22,0,00022,00000,4286719,1,12300,12300,문흥동,,북구,12300,아파트,전월세,202605,아파트 전월세,,,,,
벽산블루밍메가씨티1단지,29170-566,2008,26.06~28.06,신규,27,5,2026,"3,000",120.6054,23,67,130,,,서강로54번길 55,0,00055,00000,4286341,1,12300,12300,운암동,,북구,12300,아파트,전월세,202605,아파트 전월세,,,,,
모아엘가더스카이,29170-798,2020,26.08~28.08,갱신,16,5,2026,"25,314",84.3551,17,821,0,"24,697",,신임로32번길 35,0,00035,00000,4286463,0,12300,12300,신안동,,북구,12300,아파트,전월세,202605,아파트 전월세,,,,,
S-클래스더제니스,29170-887,2024,26.08~28.08,신규,30,5,2026,"30,000",59.787,2,887,0,,,천변우로 227,,00227,00000,3009025,0,12300,12300,임동,,북구,12300,아파트,전월세,202605,아파트 전월세,,,,,
모아엘가더스카이,29170-798,2020,26.08~28.08,갱신,17,5,2026,"25,314",84.3551,9,821,0,"24,697",,신임로32번길 35,0,00035,00000,4286463,0,12300,12300,신안동,,북구,12300,아파트,전월세,202605,아파트 전월세,,,,,
모아엘가더스카이,29170-798,2020,26.09~28.09,갱신,16,5,2026,"25,314",84.3551,20,821,0,"24,697",,신임로32번길 35,0,00035,00000,4286463,0,12300,12300,신안동,,북구,12300,아파트,전월세,202605,아파트 전월세,,,,,
삼익,29170-11,1980,26.07~28.07,신규,23,5,2026,"13,000",84.47,2,478-18,0,,,자미로 45,0,00045,00000,3162065,1,12300,12300,신안동,,북구,12300,아파트,전월세,202605,아파트 전월세,,,,,
중외공원모아미래도,29170-844,2022,26.08~28.08,신규,22,5,2026,"25,000",68.1704,9,1783,0,,,서강로 171,0,00171,00000,3162027,1,12300,12300,운암동,,북구,12300,아파트,전월세,202605,아파트 전월세,,,,,
중외공원모아미래도,29170-844,2022,26.08~28.08,신규,22,5,2026,"25,000",68.1704,9,1783,0,,,서강로 171,0,00171,00000,3162027,1,12300,12300,운암동,,북구,12300,아파트,전월세,202605,아파트 전월세,,,,,
모아엘가더스카이,29170-798,2020,26.07~28.07,갱신,16,5,2026,"25,314",84.3551,12,821,0,"24,697",,신임로32번길 35,0,00035,00000,4286463,0,12300,12300,신안동,,북구,12300,아파트,전월세,202605,아파트 전월세,,,,,
모아엘가더스카이,29170-798,2020,26.08~28.08,갱신,17,5,2026,"25,314",84.3551,26,821,0,"24,697",,신임로32번길 35,0,00035,00000,4286463,0,12300,12300,신안동,,북구,12300,아파트,전월세,202605,아파트 전월세,,,,,
S-클래스더제니스,29170-887,2024,26.08~28.08,신규,30,5,2026,"30,000",59.787,2,887,0,,,천변우로 227,,00227,00000,3009025,0,12300,12300,임동,,북구,12300,아파트,전월세,202605,아파트 전월세,,,,,
산이고운신용PARK,29170-1368,2025,26.07~28.07,신규,1,5,2026,"30,000",84.8826,16,823,0,,,청계로 13,0,00013,00000,3162075,0,12300,12300,신안동,,북구,12300,아파트,전월세,202605,아파트 전월세,,,,,
모아엘가더스카이,29170-798,2020,26.08~28.08,갱신,17,5,2026,"25,314",84.3551,26,821,0,"24,697",,신임로32번길 35,0,00035,00000,4286463,0,12300,12300,신안동,,북구,12300,아파트,전월세,202605,아파트 전월세,,,,,
청솔4차,29170-254,2001,26.07~28.07,신규,5,5,2026,"8,000",48.45,10,819-3,0,,,일곡마을로 10,0,00010,00000,3162061,1,12300,12300,일곡동,,북구,12300,아파트,전월세,202605,아파트 전월세,,,,,
모아엘가더스카이,29170-798,2020,26.08~28.08,갱신,17,5,2026,"25,314",84.3551,9,821,0,"24,697",,신임로32번길 35,0,00035,00000,4286463,0,12300,12300,신안동,,북구,12300,아파트,전월세,202605,아파트 전월세,,,,,
산이고운신용PARK,29170-1368,2025,26.07~28.07,신규,1,5,2026,"30,000",84.8826,16,823,0,,,청계로 13,0,00013,00000,3162075,0,12300,12300,신안동,,북구,12300,아파트,전월세,202605,아파트 전월세,,,,,
삼각동그린타운,29170-165,1997,26.07~28.07,신규,9,5,2026,"11,000",59.82,20,533,0,,,설죽로389번길 70,0,00070,00000,4286436,1,12300,12300,삼각동,,북구,12300,아파트,전월세,202605,아파트 전월세,,,,,
모아엘가더스카이,29170-798,2020,26.07~28.07,갱신,17,5,2026,"25,314",84.3551,10,821,0,"24,697",,신임로32번길 35,0,00035,00000,4286463,0,12300,12300,신안동,,북구,12300,아파트,전월세,202605,아파트 전월세,,,,,
호반2,29170-252,1995,26.07~27.07,신규,27,5,2026,"1,000",59.95,4,214-10,60,,,매곡로 64,0,00064,00000,3162014,2,12300,12300,매곡동,,북구,12300,아파트,전월세,202605,아파트 전월세,,,,,
모아엘가더스카이,29170-798,2020,26.08~28.08,갱신,17,5,2026,"25,314",84.3551,26,821,0,"24,697",,신임로32번길 35,0,00035,00000,4286463,0,12300,12300,신안동,,북구,12300,아파트,전월세,202605,아파트 전월세,,,,,
운암프라자,29170-62,2006,26.06~28.06,신규,19,5,2026,500,38.61,16,940,42,,,서강로 104-3,0,00104,00003,3162027,1,12300,12300,운암동,,북구,12300,아파트,전월세,202605,아파트 전월세,,,,,
광주첨단2지구사랑으로부영,29170-646,2013,26.06~28.06,신규,16,5,2026,"21,000",60.4624,19,737,0,,,첨단연신로 166,0,00166,00000,3162094,2,12300,12300,신용동,,북구,12300,아파트,전월세,202605,아파트 전월세,,,,,
라인,29170-123,1994,26.06~28.06,신규,22,5,2026,"11,000",59.965,12,996-3,20,,,문산로 61,0,00061,00000,3162017,1,12300,12300,문흥동,,북구,12300,아파트,전월세,202605,아파트 전월세,,,,,
산이고운신용PARK,29170-1368,2025,26.07~28.07,신규,1,5,2026,"30,000",84.8826,16,823,0,,,청계로 13,0,00013,00000,3162075,0,12300,12300,신안동,,북구,12300,아파트,전월세,202605,아파트 전월세,,,,,
일신2,29170-55,1991,26.05~28.05,신규,25,5,2026,"1,000",59.82,11,1038-1,55,,,북문대로159번길 39,0,00039,00000,4286290,1,12300,12300,운암동,,북구,12300,아파트,전월세,202605,아파트 전월세,,,,,
임동중흥에스클래스센텀파크,29170-838,2021,26.06~28.06,신규,17,5,2026,"34,000",84.9506,9,637,0,,,임동로 7,0,00007,00000,3162063,0,12300,12300,임동,,북구,12300,아파트,전월세,202605,아파트 전월세,,,,,
센트럴시티서희스타힐스,29170-886,2024,26.07~28.07,갱신,24,5,2026,"23,000",84.928,17,1130,0,"23,000",,임방울대로1041번길 32-19,0,00032,00019,4286609,0,12300,12300,용두동,,북구,12300,아파트,전월세,202605,아파트 전월세,,,,,
양산타운,29170-214,1998,26.06~28.06,신규,17,5,2026,"2,000",59.715,4,330,55,,,하서로423번길 33,0,00033,00000,4286785,1,12300,12300,용두동,,북구,12300,아파트,전월세,202605,아파트 전월세,,,,,
양산타운,29170-214,1998,26.06~28.06,신규,17,5,2026,"2,000",59.715,4,330,55,,,하서로423번길 33,0,00033,00000,4286785,1,12300,12300,용두동,,북구,12300,아파트,전월세,202605,아파트 전월세,,,,,
모아엘가더스카이,29170-798,2020,26.07~28.07,갱신,18,5,2026,"25,314",84.3551,19,821,0,"24,697",,신임로32번길 35,0,00035,00000,4286463,0,12300,12300,신안동,,북구,12300,아파트,전월세,202605,아파트 전월세,,,,,
힐스테이트연제,29170-795,2020,26.07~28.07,신규,28,5,2026,"29,000",84.9934,23,1119,0,,,양일1로 31,0,00031,00000,3286003,0,12300,12300,연제동,,북구,12300,아파트,전월세,202605,아파트 전월세,,,,,
모아엘가더스카이,29170-798,2020,26.07~28.07,갱신,17,5,2026,"23,890",84.3551,4,821,0,"23,308",,신임로32번길 35,0,00035,00000,4286463,0,12300,12300,신안동,,북구,12300,아파트,전월세,202605,아파트 전월세,,,,,
모아엘가더스카이,29170-798,2020,26.07~28.07,갱신,17,5,2026,"25,314",84.3551,18,821,0,"24,697",,신임로32번길 35,0,00035,00000,4286463,0,12300,12300,신안동,,북구,12300,아파트,전월세,202605,아파트 전월세,,,,,
센트럴시티서희스타힐스,29170-886,2024,26.07~28.07,갱신,24,5,2026,"23,000",84.928,17,1130,0,"23,000",,임방울대로1041번길 32-19,0,00032,00019,4286609,0,12300,12300,용두동,,북구,12300,아파트,전월세,202605,아파트 전월세,,,,,
연제첨단광신프로그레스,29170-1383,2025,26.08~28.08,신규,30,5,2026,"14,250",84.885,7,583-6,40,,,신촌마을길 67-14,0,00067,00014,4286467,0,12300,12300,연제동,,북구,12300,아파트,전월세,202605,아파트 전월세,,,,,
연제첨단광신프로그레스,29170-1383,2025,26.08~28.08,신규,30,5,2026,"14,250",84.885,7,583-6,40,,,신촌마을길 67-14,0,00067,00014,4286467,0,12300,12300,연제동,,북구,12300,아파트,전월세,202605,아파트 전월세,,,,,
모아엘가더스카이,29170-798,2020,26.07~28.07,갱신,17,5,2026,"25,314",84.3551,9,821,0,"24,697",,신임로32번길 35,0,00035,00000,4286463,0,12300,12300,신안동,,북구,12300,아파트,전월세,202605,아파트 전월세,,,,,
모아엘가더스카이,29170-798,2020,26.07~28.07,갱신,17,5,2026,"25,314",84.3551,17,821,0,"24,697",,신임로32번길 35,0,00035,00000,4286463,0,12300,12300,신안동,,북구,12300,아파트,전월세,202605,아파트 전월세,,,,,
벽산블루밍메가씨티1단지,29170-566,2008,26.07~28.07,신규,15,5,2026,"27,000",84.9957,6,67,0,,,서강로54번길 55,0,00055,00000,4286341,1,12300,12300,운암동,,북구,12300,아파트,전월세,202605,아파트 전월세,,,,,
무등산자이앤어울림1단지,29170-873,2025,26.06~28.06,신규,2,5,2026,"21,200",39.9687,16,835,0,,,서양로 155,0,00155,00000,3162030,3,12300,12300,우산동,,북구,12300,아파트,전월세,202605,아파트 전월세,,,,,
벽산블루밍메가씨티1단지,29170-566,2008,26.06~28.06,신규,27,5,2026,"3,000",120.6054,23,67,130,,,서강로54번길 55,0,00055,00000,4286341,1,12300,12300,운암동,,북구,12300,아파트,전월세,202605,아파트 전월세,,,,,
호반,29170-258,1997,26.06~28.06,신규,7,5,2026,"14,000",59.95,14,288-15,0,,,양산제로137번길 7,0,00007,00000,4286477,1,12300,12300,양산동,,북구,12300,아파트,전월세,202605,아파트 전월세,,,,,
모아엘가더스카이,29170-798,2020,26.07~28.07,갱신,17,5,2026,"25,314",84.3551,10,821,0,"24,697",,신임로32번길 35,0,00035,00000,4286463,0,12300,12300,신안동,,북구,12300,아파트,전월세,202605,아파트 전월세,,,,,
한국,29170-60,1994,26.06~26.10,신규,7,5,2026,"1,000",59.88,16,110-80,65,,,금호로40번길 33,0,00033,00000,4286094,2,12300,12300,운암동,,북구,12300,아파트,전월세,202605,아파트 전월세,,,,,
라인,29170-123,1994,26.06~28.06,신규,22,5,2026,"11,000",59.965,12,996-3,20,,,문산로 61,0,00061,00000,3162017,1,12300,12300,문흥동,,북구,12300,아파트,전월세,202605,아파트 전월세,,,,,
모아엘가더스카이,29170-798,2020,26.07~28.07,갱신,17,5,2026,"25,314",84.3551,18,821,0,"24,697",,신임로32번길 35,0,00035,00000,4286463,0,12300,12300,신안동,,북구,12300,아파트,전월세,202605,아파트 전월세,,,,,
벽산블루밍메가씨티1단지,29170-566,2008,26.07~28.07,신규,15,5,2026,"27,000",84.9957,6,67,0,,,서강로54번길 55,0,00055,00000,4286341,1,12300,12300,운암동,,북구,12300,아파트,전월세,202605,아파트 전월세,,,,,
무등산자이앤어울림1단지,29170-873,2025,26.06~28.06,신규,2,5,2026,"21,200",39.9687,16,835,0,,,서양로 155,0,00155,00000,3162030,3,12300,12300,우산동,,북구,12300,아파트,전월세,202605,아파트 전월세,,,,,
S-클래스더제니스,29170-887,2024,26.08~28.08,신규,30,5,2026,"30,000",59.787,2,887,0,,,천변우로 227,,00227,00000,3009025,0,12300,12300,임동,,북구,12300,아파트,전월세,202605,아파트 전월세,,,,,
삼익,29170-11,1980,26.07~28.07,신규,23,5,2026,"13,000",84.47,2,478-18,0,,,자미로 45,0,00045,00000,3162065,1,12300,12300,신안동,,북구,12300,아파트,전월세,202605,아파트 전월세,,,,,
모아엘가더스카이,29170-798,2020,26.07~28.07,갱신,16,5,2026,"25,314",84.3551,6,821,0,"24,697",,신임로32번길 35,0,00035,00000,4286463,0,12300,12300,신안동,,북구,12300,아파트,전월세,202605,아파트 전월세,,,,,
힐스테이트연제,29170-795,2020,26.07~28.07,신규,28,5,2026,"29,000",84.9934,23,1119,0,,,양일1로 31,0,00031,00000,3286003,0,12300,12300,연제동,,북구,12300,아파트,전월세,202605,아파트 전월세,,,,,
호반2,29170-252,1995,26.07~27.07,신규,27,5,2026,"1,000",59.95,4,214-10,60,,,매곡로 64,0,00064,00000,3162014,2,12300,12300,매곡동,,북구,12300,아파트,전월세,202605,아파트 전월세,,,,,
일신2,29170-55,1991,26.05~28.05,신규,25,5,2026,"1,000",59.82,11,1038-1,55,,,북문대로159번길 39,0,00039,00000,4286290,1,12300,12300,운암동,,북구,12300,아파트,전월세,202605,아파트 전월세,,,,,
