aptNm,aptSeq,buildYear,contractTerm,contractType,dealDay,dealMonth,dealYear,deposit,excluUseAr,floor,jibun,monthlyRent,preDeposit,preMonthlyRent,roadnm,roadnmbcd,roadnmbonbun,roadnmbubun,roadnmcd,roadnmseq,roadnmsggcd,sggCd,umdNm,useRRRight,gu_name,lawd_cd,housing_type,transaction_type,query_ym,source_api,offiNm,sggNm,houseType,totalFloorAr,mhouseNm,주소키,위도,경도,검색주소,카카오매칭주소,공식자치구,공식행정동,행정동코드,매핑상태,프로젝트자치구,프로젝트행정동,분석대상여부,공식지역,프로젝트지역,중복의심그룹,그룹내행수
삼익세라믹2차,29155-94,1999,26.02~28.02,신규,13,2,2026,500,59.4,11,470-1,45,,,서문대로654번길 24,0,00024,00000,4283381,1,12270,12270,진월동,,남구,12270,아파트,전월세,202602,아파트 전월세,,,,,,남구|진월동|470-1|서문대로654번길 24|00024|00000,35.1165353628834,126.901023021069,광주광역시 남구 진월동 470-1,전남광주통합특별시 남구 서문대로654번길 24,남구,진월동,1227070500,성공,남구,진월동,True,남구 진월동,남구 진월동,61,2
삼익세라믹2차,29155-94,1999,26.04~28.04,신규,26,2,2026,"12,000",59.4,4,470-1,0,,,서문대로654번길 24,0,00024,00000,4283381,1,12270,12270,진월동,,남구,12270,아파트,전월세,202602,아파트 전월세,,,,,,남구|진월동|470-1|서문대로654번길 24|00024|00000,35.1165353628834,126.901023021069,광주광역시 남구 진월동 470-1,전남광주통합특별시 남구 서문대로654번길 24,남구,진월동,1227070500,성공,남구,진월동,True,남구 진월동,남구 진월동,60,2
삼익세라믹2차,29155-94,1999,26.04~28.04,신규,26,2,2026,"12,000",59.4,4,470-1,0,,,서문대로654번길 24,0,00024,00000,4283381,1,12270,12270,진월동,,남구,12270,아파트,전월세,202602,아파트 전월세,,,,,,남구|진월동|470-1|서문대로654번길 24|00024|00000,35.1165353628834,126.901023021069,광주광역시 남구 진월동 470-1,전남광주통합특별시 남구 서문대로654번길 24,남구,진월동,1227070500,성공,남구,진월동,True,남구 진월동,남구 진월동,60,2
삼익세라믹2차,29155-94,1999,26.02~28.02,신규,13,2,2026,500,59.4,11,470-1,45,,,서문대로654번길 24,0,00024,00000,4283381,1,12270,12270,진월동,,남구,12270,아파트,전월세,202602,아파트 전월세,,,,,,남구|진월동|470-1|서문대로654번길 24|00024|00000,35.1165353628834,126.901023021069,광주광역시 남구 진월동 470-1,전남광주통합특별시 남구 서문대로654번길 24,남구,진월동,1227070500,성공,남구,진월동,True,남구 진월동,남구 진월동,61,2
첨단센트럴파크2차,29200-399,2018,,,21,2,2026,"1,000",41.83,8,676-3,58,,,첨단중앙로170번길 87,0,00087,00000,4289614,1,12330,12330,쌍암동,,광산구,12330,아파트,전월세,202602,아파트 전월세,,,,,,광산구|쌍암동|676-3|첨단중앙로170번길 87|00087|00000,35.2209763822162,126.84687920672,광주광역시 광산구 쌍암동 676-3,전남광주통합특별시 광산구 첨단중앙로170번길 87,광산구,첨단1동,1233062400,성공,광산구,첨단1동,True,광산구 첨단1동,광산구 첨단1동,4,2
국제미소래,29200-384,2017,26.05~28.05,신규,3,2,2026,"15,410",59.4918,14,1620,0,,,용아로 175,0,00175,00000,3163035,2,12330,12330,우산동,,광산구,12330,아파트,전월세,202602,아파트 전월세,,,,,,광산구|우산동|1620|용아로 175|00175|00000,35.1580213863043,126.79988362894,광주광역시 광산구 우산동 1620,전남광주통합특별시 광산구 용아로 175,광산구,우산동,1233058000,성공,광산구,우산동,True,광산구 우산동,광산구 우산동,47,2
국제미소래,29200-384,2017,26.03~28.03,신규,23,2,2026,"15,410",59.4918,6,1620,0,,,용아로 175,0,00175,00000,3163035,2,12330,12330,우산동,,광산구,12330,아파트,전월세,202602,아파트 전월세,,,,,,광산구|우산동|1620|용아로 175|00175|00000,35.1580213863043,126.79988362894,광주광역시 광산구 우산동 1620,전남광주통합특별시 광산구 용아로 175,광산구,우산동,1233058000,성공,광산구,우산동,True,광산구 우산동,광산구 우산동,45,2
국제미소래,29200-384,2017,26.04~28.04,신규,25,2,2026,"15,410",59.4918,13,1620,0,,,용아로 175,0,00175,00000,3163035,2,12330,12330,우산동,,광산구,12330,아파트,전월세,202602,아파트 전월세,,,,,,광산구|우산동|1620|용아로 175|00175|00000,35.1580213863043,126.79988362894,광주광역시 광산구 우산동 1620,전남광주통합특별시 광산구 용아로 175,광산구,우산동,1233058000,성공,광산구,우산동,True,광산구 우산동,광산구 우산동,46,2
국제미소래,29200-384,2017,26.04~28.04,신규,25,2,2026,"15,410",59.4918,13,1620,0,,,용아로 175,0,00175,00000,3163035,2,12330,12330,우산동,,광산구,12330,아파트,전월세,202602,아파트 전월세,,,,,,광산구|우산동|1620|용아로 175|00175|00000,35.1580213863043,126.79988362894,광주광역시 광산구 우산동 1620,전남광주통합특별시 광산구 용아로 175,광산구,우산동,1233058000,성공,광산구,우산동,True,광산구 우산동,광산구 우산동,46,2
아름마을휴먼시아3단지,29200-260,2009,26.03~28.02,갱신,23,2,2026,"2,863",46.9,5,1202,16,"2,531",14,하남대로261번길 11,0,00011,00000,4289685,1,12330,12330,신가동,,광산구,12330,아파트,전월세,202602,아파트 전월세,,,,,,광산구|신가동|1202|하남대로261번길 11|00011|00000,35.1803936905995,126.820478944492,광주광역시 광산구 신가동 1202,전남광주통합특별시 광산구 하남대로261번길 11,광산구,수완동,1233063700,성공,광산구,수완동,True,광산구 수완동,광산구 수완동,1,2
아름마을휴먼시아3단지,29200-260,2009,26.03~28.02,갱신,23,2,2026,"4,463",46.9,11,1202,8,"4,326",7,하남대로261번길 11,0,00011,00000,4289685,1,12330,12330,신가동,,광산구,12330,아파트,전월세,202602,아파트 전월세,,,,,,광산구|신가동|1202|하남대로261번길 11|00011|00000,35.1803936905995,126.820478944492,광주광역시 광산구 신가동 1202,전남광주통합특별시 광산구 하남대로261번길 11,광산구,수완동,1233063700,성공,광산구,수완동,True,광산구 수완동,광산구 수완동,2,2
아름마을휴먼시아3단지,29200-260,2009,26.03~28.02,갱신,23,2,2026,"4,463",46.9,11,1202,8,"4,201",6,하남대로261번길 11,0,00011,00000,4289685,1,12330,12330,신가동,,광산구,12330,아파트,전월세,202602,아파트 전월세,,,,,,광산구|신가동|1202|하남대로261번길 11|00011|00000,35.1803936905995,126.820478944492,광주광역시 광산구 신가동 1202,전남광주통합특별시 광산구 하남대로261번길 11,광산구,수완동,1233063700,성공,광산구,수완동,True,광산구 수완동,광산구 수완동,2,2
국제미소래,29200-384,2017,26.04~28.04,신규,23,2,2026,"15,410",59.4918,6,1620,0,,,용아로 175,0,00175,00000,3163035,2,12330,12330,우산동,,광산구,12330,아파트,전월세,202602,아파트 전월세,,,,,,광산구|우산동|1620|용아로 175|00175|00000,35.1580213863043,126.79988362894,광주광역시 광산구 우산동 1620,전남광주통합특별시 광산구 용아로 175,광산구,우산동,1233058000,성공,광산구,우산동,True,광산구 우산동,광산구 우산동,45,2
첨단센트럴파크2차,29200-399,2018,26.02~27.06,신규,21,2,2026,"1,000",41.83,8,676-3,58,,,첨단중앙로170번길 87,0,00087,00000,4289614,1,12330,12330,쌍암동,,광산구,12330,아파트,전월세,202602,아파트 전월세,,,,,,광산구|쌍암동|676-3|첨단중앙로170번길 87|00087|00000,35.2209763822162,126.84687920672,광주광역시 광산구 쌍암동 676-3,전남광주통합특별시 광산구 첨단중앙로170번길 87,광산구,첨단1동,1233062400,성공,광산구,첨단1동,True,광산구 첨단1동,광산구 첨단1동,4,2
아름마을휴먼시아3단지,29200-260,2009,26.03~28.02,갱신,23,2,2026,"2,863",46.9,5,1202,16,"2,726",15,하남대로261번길 11,0,00011,00000,4289685,1,12330,12330,신가동,,광산구,12330,아파트,전월세,202602,아파트 전월세,,,,,,광산구|신가동|1202|하남대로261번길 11|00011|00000,35.1803936905995,126.820478944492,광주광역시 광산구 신가동 1202,전남광주통합특별시 광산구 하남대로261번길 11,광산구,수완동,1233063700,성공,광산구,수완동,True,광산구 수완동,광산구 수완동,1,2
국제미소래,29200-384,2017,26.05~28.05,신규,3,2,2026,"15,410",59.4918,14,1620,0,,,용아로 175,0,00175,00000,3163035,2,12330,12330,우산동,,광산구,12330,아파트,전월세,202602,아파트 전월세,,,,,,광산구|우산동|1620|용아로 175|00175|00000,35.1580213863043,126.79988362894,광주광역시 광산구 우산동 1620,전남광주통합특별시 광산구 용아로 175,광산구,우산동,1233058000,성공,광산구,우산동,True,광산구 우산동,광산구 우산동,47,2
충장아트원,29110-325,2014,26.03~27.03,신규,2,3,2026,300,18,9,14,36,,,중앙로 179,0,00179,00000,3162073,9,12210,12210,충장로4가,,동구,12210,아파트,전월세,202603,아파트 전월세,,,,,,동구|충장로4가|14|중앙로 179|00179|00000,35.149946551823,126.914522764183,광주광역시 동구 충장로4가 14,전남광주통합특별시 동구 중앙로 179,동구,충장동,1221052500,성공,동구,충장동,True,동구 충장동,동구 충장동,80,2
고운하이츠(22-0),29110-301,2011,26.03~28.04,신규,9,3,2026,"5,000",29.817,5,22,10,,,천변우로 329-10,0,00329,00010,3009025,1,12210,12210,수기동,,동구,12210,아파트,전월세,202603,아파트 전월세,,,,,,동구|수기동|22|천변우로 329-10|00329|00010,35.1508234797879,126.909307097405,광주광역시 동구 수기동 22,전남광주통합특별시 동구 천변우로 329-10,동구,충장동,1221052500,성공,동구,충장동,True,동구 충장동,동구 충장동,75,2
고운하이츠(22-0),29110-301,2011,26.03~28.04,신규,9,3,2026,"5,000",29.817,5,22,10,,,천변우로 329-10,0,00329,00010,3009025,1,12210,12210,수기동,,동구,12210,아파트,전월세,202603,아파트 전월세,,,,,,동구|수기동|22|천변우로 329-10|00329|00010,35.1508234797879,126.909307097405,광주광역시 동구 수기동 22,전남광주통합특별시 동구 천변우로 329-10,동구,충장동,1221052500,성공,동구,충장동,True,동구 충장동,동구 충장동,75,2
충장아트원,29110-325,2014,26.03~27.03,신규,2,3,2026,300,18,9,14,36,,,중앙로 179,0,00179,00000,3162073,9,12210,12210,충장로4가,,동구,12210,아파트,전월세,202603,아파트 전월세,,,,,,동구|충장로4가|14|중앙로 179|00179|00000,35.149946551823,126.914522764183,광주광역시 동구 충장로4가 14,전남광주통합특별시 동구 중앙로 179,동구,충장동,1221052500,성공,동구,충장동,True,동구 충장동,동구 충장동,80,2
중흥호반,29140-147,2000,26.04~28.04,신규,31,3,2026,"15,000",59.46,6,1048,0,,,풍암순환로 10,0,00010,00000,3160050,1,12240,12240,풍암동,,서구,12240,아파트,전월세,202603,아파트 전월세,,,,,,서구|풍암동|1048|풍암순환로 10|00010|00000,35.1248923281192,126.87467678202,광주광역시 서구 풍암동 1048,전남광주통합특별시 서구 풍암순환로 10,서구,풍암동,1224083000,성공,서구,풍암동,True,서구 풍암동,서구 풍암동,118,3
중흥호반,29140-147,2000,26.04~28.04,신규,31,3,2026,"15,000",59.46,6,1048,0,,,풍암순환로 10,0,00010,00000,3160050,1,12240,12240,풍암동,,서구,12240,아파트,전월세,202603,아파트 전월세,,,,,,서구|풍암동|1048|풍암순환로 10|00010|00000,35.1248923281192,126.87467678202,광주광역시 서구 풍암동 1048,전남광주통합특별시 서구 풍암순환로 10,서구,풍암동,1224083000,성공,서구,풍암동,True,서구 풍암동,서구 풍암동,118,3
중흥호반,29140-147,2000,26.04~28.04,신규,31,3,2026,"15,000",59.46,6,1048,0,,,풍암순환로 10,0,00010,00000,3160050,1,12240,12240,풍암동,,서구,12240,아파트,전월세,202603,아파트 전월세,,,,,,서구|풍암동|1048|풍암순환로 10|00010|00000,35.1248923281192,126.87467678202,광주광역시 서구 풍암동 1048,전남광주통합특별시 서구 풍암순환로 10,서구,풍암동,1224083000,성공,서구,풍암동,True,서구 풍암동,서구 풍암동,118,3
금호시영1단지,29140-109,1993,26.03~28.03,갱신,19,3,2026,"10,900",49.86,3,741-1,0,"10,800",,운천로 41,0,00041,00000,3160035,3,12240,12240,금호동,,서구,12240,아파트,전월세,202603,아파트 전월세,,,,,,서구|금호동|741-1|운천로 41|00041|00000,35.1366226288309,126.85812356795,광주광역시 서구 금호동 741-1,전남광주통합특별시 서구 운천로 41,서구,금호1동,1224082100,성공,서구,금호1동,True,서구 금호1동,서구 금호1동,98,2
금호시영1단지,29140-109,1993,26.03~28.03,갱신,19,3,2026,"10,900",49.86,3,741-1,0,"10,400",,운천로 41,0,00041,00000,3160035,3,12240,12240,금호동,,서구,12240,아파트,전월세,202603,아파트 전월세,,,,,,서구|금호동|741-1|운천로 41|00041|00000,35.1366226288309,126.85812356795,광주광역시 서구 금호동 741-1,전남광주통합특별시 서구 운천로 41,서구,금호1동,1224082100,성공,서구,금호1동,True,서구 금호1동,서구 금호1동,98,2
용봉동도나우타운2차,29170-746,2017,26.03~27.03,신규,14,3,2026,"1,000",49.4407,14,1366-2,65,,,저불로70번길 6-2,0,00006,00002,4286652,0,12300,12300,용봉동,,북구,12300,아파트,전월세,202603,아파트 전월세,,,,,,북구|용봉동|1366-2|저불로70번길 6-2|00006|00002,35.1804681144749,126.896007791195,광주광역시 북구 용봉동 1366-2,전남광주통합특별시 북구 저불로70번길 6-2,북구,용봉동,1230059000,성공,북구,용봉동,True,북구 용봉동,북구 용봉동,89,2
용봉동도나우타운2차,29170-746,2017,26.04~27.04,신규,14,3,2026,"1,000",49.4407,14,1366-2,65,,,저불로70번길 6-2,0,00006,00002,4286652,0,12300,12300,용봉동,,북구,12300,아파트,전월세,202603,아파트 전월세,,,,,,북구|용봉동|1366-2|저불로70번길 6-2|00006|00002,35.1804681144749,126.896007791195,광주광역시 북구 용봉동 1366-2,전남광주통합특별시 북구 저불로70번길 6-2,북구,용봉동,1230059000,성공,북구,용봉동,True,북구 용봉동,북구 용봉동,89,2
우산동AM-City스카이하이,29200-332,2014,26.04~27.04,신규,21,3,2026,300,20.1947,5,1608-1,35,,,사암로171번길 110,0,00110,00000,4289184,1,12330,12330,우산동,,광산구,12330,아파트,전월세,202603,아파트 전월세,,,,,,광산구|우산동|1608-1|사암로171번길 110|00110|00000,35.1604619203296,126.801483077525,광주광역시 광산구 우산동 1608-1,전남광주통합특별시 광산구 사암로171번길 110,광산구,우산동,1233058000,성공,광산구,우산동,True,광산구 우산동,광산구 우산동,42,2
우산동AM-City스카이하이,29200-332,2014,26.04~27.04,신규,21,3,2026,300,20.1947,5,1608-1,35,,,사암로171번길 110,0,00110,00000,4289184,1,12330,12330,우산동,,광산구,12330,아파트,전월세,202603,아파트 전월세,,,,,,광산구|우산동|1608-1|사암로171번길 110|00110|00000,35.1604619203296,126.801483077525,광주광역시 광산구 우산동 1608-1,전남광주통합특별시 광산구 사암로171번길 110,광산구,우산동,1233058000,성공,광산구,우산동,True,광산구 우산동,광산구 우산동,42,2
광주첨단엘에이치2단지,29200-426,2020,26.03~28.04,신규,24,3,2026,"3,438",36.72,8,683-2,19,,,임방울대로825번길 9,0,00009,00000,4289554,0,12330,12330,쌍암동,,광산구,12330,아파트,전월세,202603,아파트 전월세,,,,,,광산구|쌍암동|683-2|임방울대로825번길 9|00009|00000,35.218229827909,126.848341882075,광주광역시 광산구 쌍암동 683-2,전남광주통합특별시 광산구 임방울대로825번길 9,광산구,첨단1동,1233062400,성공,광산구,첨단1동,True,광산구 첨단1동,광산구 첨단1동,12,2
광주첨단엘에이치2단지,29200-426,2020,26.03~28.04,신규,24,3,2026,"3,438",36.72,8,683-2,19,,,임방울대로825번길 9,0,00009,00000,4289554,0,12330,12330,쌍암동,,광산구,12330,아파트,전월세,202603,아파트 전월세,,,,,,광산구|쌍암동|683-2|임방울대로825번길 9|00009|00000,35.218229827909,126.848341882075,광주광역시 광산구 쌍암동 683-2,전남광주통합특별시 광산구 임방울대로825번길 9,광산구,첨단1동,1233062400,성공,광산구,첨단1동,True,광산구 첨단1동,광산구 첨단1동,12,2
에이엠시티5차,29200-307,2013,26.03~27.03,신규,4,3,2026,300,19.1284,8,682-1,36,,,임방울대로825번길 19,0,00019,00000,4289554,1,12330,12330,쌍암동,,광산구,12330,아파트,전월세,202603,아파트 전월세,,,,,,광산구|쌍암동|682-1|임방울대로825번길 19|00019|00000,35.2187157362366,126.847688221979,광주광역시 광산구 쌍암동 682-1,전남광주통합특별시 광산구 임방울대로825번길 19,광산구,첨단1동,1233062400,성공,광산구,첨단1동,True,광산구 첨단1동,광산구 첨단1동,9,2
에이엠시티5차,29200-307,2013,26.03~27.03,신규,4,3,2026,300,19.1284,8,682-1,36,,,임방울대로825번길 19,0,00019,00000,4289554,1,12330,12330,쌍암동,,광산구,12330,아파트,전월세,202603,아파트 전월세,,,,,,광산구|쌍암동|682-1|임방울대로825번길 19|00019|00000,35.2187157362366,126.847688221979,광주광역시 광산구 쌍암동 682-1,전남광주통합특별시 광산구 임방울대로825번길 19,광산구,첨단1동,1233062400,성공,광산구,첨단1동,True,광산구 첨단1동,광산구 첨단1동,9,2
무등산골드클래스,29110-355,2018,,,13,4,2026,"7,004",39.9979,2,1103,14,,,학소로 109,0,00109,00000,3159017,0,12210,12210,소태동,,동구,12210,아파트,전월세,202604,아파트 전월세,,,,,,동구|소태동|1103|학소로 109|00109|00000,35.129424133719,126.931361516544,광주광역시 동구 소태동 1103,전남광주통합특별시 동구 학소로 109,동구,지원1동,1221073000,성공,동구,지원1동,True,동구 지원1동,동구 지원1동,71,2
무등산골드클래스,29110-355,2018,26.04~28.04,갱신,13,4,2026,"7,004",39.9979,2,1103,14,"7,004",14,학소로 109,0,00109,00000,3159017,0,12210,12210,소태동,사용,동구,12210,아파트,전월세,202604,아파트 전월세,,,,,,동구|소태동|1103|학소로 109|00109|00000,35.129424133719,126.931361516544,광주광역시 동구 소태동 1103,전남광주통합특별시 동구 학소로 109,동구,지원1동,1221073000,성공,동구,지원1동,True,동구 지원1동,동구 지원1동,71,2
아트리뷰스,29110-339,2016,26.05~28.05,신규,22,4,2026,"8,600",32.3909,4,43,0,,,독립로226번길 17,0,00017,00000,4277059,2,12210,12210,수기동,,동구,12210,아파트,전월세,202604,아파트 전월세,,,,,,동구|수기동|43|독립로226번길 17|00017|00000,35.1511524145655,126.909949291548,광주광역시 동구 수기동 43,전남광주통합특별시 동구 독립로226번길 17,동구,충장동,1221052500,성공,동구,충장동,True,동구 충장동,동구 충장동,76,2
아트리뷰스,29110-339,2016,26.05~28.05,신규,22,4,2026,"8,600",32.3909,4,43,0,,,독립로226번길 17,0,00017,00000,4277059,2,12210,12210,수기동,,동구,12210,아파트,전월세,202604,아파트 전월세,,,,,,동구|수기동|43|독립로226번길 17|00017|00000,35.1511524145655,126.909949291548,광주광역시 동구 수기동 43,전남광주통합특별시 동구 독립로226번길 17,동구,충장동,1221052500,성공,동구,충장동,True,동구 충장동,동구 충장동,76,2
주은모아,29140-130,2000,26.05~28.05,신규,21,4,2026,"16,500",59.28,4,1127,0,,,풍암2로 36,0,00036,00000,3160048,1,12240,12240,풍암동,,서구,12240,아파트,전월세,202604,아파트 전월세,,,,,,서구|풍암동|1127|풍암2로 36|00036|00000,35.1238802449865,126.87998966123,광주광역시 서구 풍암동 1127,전남광주통합특별시 서구 풍암2로 36,서구,풍암동,1224083000,성공,서구,풍암동,True,서구 풍암동,서구 풍암동,119,2
주은모아,29140-130,2000,26.05~28.05,신규,21,4,2026,"16,500",59.28,4,1127,0,,,풍암2로 36,0,00036,00000,3160048,1,12240,12240,풍암동,,서구,12240,아파트,전월세,202604,아파트 전월세,,,,,,서구|풍암동|1127|풍암2로 36|00036|00000,35.1238802449865,126.87998966123,광주광역시 서구 풍암동 1127,전남광주통합특별시 서구 풍암2로 36,서구,풍암동,1224083000,성공,서구,풍암동,True,서구 풍암동,서구 풍암동,119,2
대주,29140-29,1998,26.04~28.04,갱신,9,4,2026,"14,000",49.88,13,1168-11,0,"13,500",,상무공원로 94,0,00094,00000,3160015,1,12240,12240,치평동,사용,서구,12240,아파트,전월세,202604,아파트 전월세,,,,,,서구|치평동|1168-11|상무공원로 94|00094|00000,35.1526033742512,126.843673838711,광주광역시 서구 치평동 1168-11,전남광주통합특별시 서구 상무공원로 92,서구,치평동,1224074500,성공,서구,치평동,True,서구 치평동,서구 치평동,102,2
대주,29140-29,1998,26.04~28.04,갱신,9,4,2026,"14,000",49.88,13,1168-11,0,"13,500",,상무공원로 94,0,00094,00000,3160015,1,12240,12240,치평동,,서구,12240,아파트,전월세,202604,아파트 전월세,,,,,,서구|치평동|1168-11|상무공원로 94|00094|00000,35.1526033742512,126.843673838711,광주광역시 서구 치평동 1168-11,전남광주통합특별시 서구 상무공원로 92,서구,치평동,1224074500,성공,서구,치평동,True,서구 치평동,서구 치평동,102,2
리버힐,29200-36,1992,,,10,4,2026,"8,200",49.86,15,1602-2,0,,,우산로 47,0,00047,00000,3163037,1,12330,12330,우산동,,광산구,12330,아파트,전월세,202604,아파트 전월세,,,,,,광산구|우산동|1602-2|우산로 47|00047|00000,35.1590141808005,126.806285116368,광주광역시 광산구 우산동 1602-2,전남광주통합특별시 광산구 우산로 47,광산구,우산동,1233058000,성공,광산구,우산동,True,광산구 우산동,광산구 우산동,39,2
토담휴로스,29200-305,2013,26.04~28.04,신규,22,4,2026,300,19.9163,5,1576-4,35,,,무진대로231번길 13-5,0,00013,00005,4289119,1,12330,12330,우산동,,광산구,12330,아파트,전월세,202604,아파트 전월세,,,,,,광산구|우산동|1576-4|무진대로231번길 13-5|00013|00005,35.1625981868476,126.805739231192,광주광역시 광산구 우산동 1576-4,전남광주통합특별시 광산구 무진대로231번길 13-5,광산구,우산동,1233058000,성공,광산구,우산동,True,광산구 우산동,광산구 우산동,30,2
토담휴로스,29200-305,2013,26.04~28.04,신규,22,4,2026,300,19.9163,5,1576-4,35,,,무진대로231번길 13-5,0,00013,00005,4289119,1,12330,12330,우산동,,광산구,12330,아파트,전월세,202604,아파트 전월세,,,,,,광산구|우산동|1576-4|무진대로231번길 13-5|00013|00005,35.1625981868476,126.805739231192,광주광역시 광산구 우산동 1576-4,전남광주통합특별시 광산구 무진대로231번길 13-5,광산구,우산동,1233058000,성공,광산구,우산동,True,광산구 우산동,광산구 우산동,30,2
하남주공(2단지),29200-39,1991,26.05~28.05,신규,14,4,2026,300,44.52,12,1571-1,40,,,월곡산정로 12,0,00012,00000,3163042,1,12330,12330,우산동,,광산구,12330,아파트,전월세,202604,아파트 전월세,,,,,,광산구|우산동|1571-1|월곡산정로 12|00012|00000,35.1651071402315,126.803686058,광주광역시 광산구 우산동 1571-1,전남광주통합특별시 광산구 월곡산정로 12,광산구,우산동,1233058000,성공,광산구,우산동,True,광산구 우산동,광산구 우산동,22,2
하남주공(2단지),29200-39,1991,26.05~28.05,신규,14,4,2026,300,44.52,12,1571-1,40,,,월곡산정로 12,0,00012,00000,3163042,1,12330,12330,우산동,,광산구,12330,아파트,전월세,202604,아파트 전월세,,,,,,광산구|우산동|1571-1|월곡산정로 12|00012|00000,35.1651071402315,126.803686058,광주광역시 광산구 우산동 1571-1,전남광주통합특별시 광산구 월곡산정로 12,광산구,우산동,1233058000,성공,광산구,우산동,True,광산구 우산동,광산구 우산동,22,2
MaruHiII,29200-320,2014,26.04~27.04,신규,14,4,2026,300,20.7468,5,1594-2,35,,,무진대로 278-12,0,00278,00012,2009009,2,12330,12330,우산동,,광산구,12330,아파트,전월세,202604,아파트 전월세,,,,,,광산구|우산동|1594-2|무진대로 278-12|00278|00012,35.1599831885253,126.810475648689,광주광역시 광산구 우산동 1594-2,전남광주통합특별시 광산구 무진대로 278-12,광산구,우산동,1233058000,성공,광산구,우산동,True,광산구 우산동,광산구 우산동,35,2
리버힐,29200-36,1992,26.04~28.04,신규,10,4,2026,"8,200",49.86,15,1602-2,0,,,우산로 47,0,00047,00000,3163037,1,12330,12330,우산동,,광산구,12330,아파트,전월세,202604,아파트 전월세,,,,,,광산구|우산동|1602-2|우산로 47|00047|00000,35.1590141808005,126.806285116368,광주광역시 광산구 우산동 1602-2,전남광주통합특별시 광산구 우산로 47,광산구,우산동,1233058000,성공,광산구,우산동,True,광산구 우산동,광산구 우산동,39,2
MaruHiII,29200-320,2014,26.04~27.04,신규,14,4,2026,300,20.7468,5,1594-2,35,,,무진대로 278-12,0,00278,00012,2009009,2,12330,12330,우산동,,광산구,12330,아파트,전월세,202604,아파트 전월세,,,,,,광산구|우산동|1594-2|무진대로 278-12|00278|00012,35.1599831885253,126.810475648689,광주광역시 광산구 우산동 1594-2,전남광주통합특별시 광산구 무진대로 278-12,광산구,우산동,1233058000,성공,광산구,우산동,True,광산구 우산동,광산구 우산동,35,2
국제미소래,29200-384,2017,26.05~28.05,신규,8,4,2026,"15,410",59.4918,14,1620,0,,,용아로 175,0,00175,00000,3163035,2,12330,12330,우산동,,광산구,12330,아파트,전월세,202604,아파트 전월세,,,,,,광산구|우산동|1620|용아로 175|00175|00000,35.1580213863043,126.79988362894,광주광역시 광산구 우산동 1620,전남광주통합특별시 광산구 용아로 175,광산구,우산동,1233058000,성공,광산구,우산동,True,광산구 우산동,광산구 우산동,48,2
국제미소래,29200-384,2017,26.06~28.06,신규,8,4,2026,"15,410",59.4918,14,1620,0,,,용아로 175,0,00175,00000,3163035,2,12330,12330,우산동,,광산구,12330,아파트,전월세,202604,아파트 전월세,,,,,,광산구|우산동|1620|용아로 175|00175|00000,35.1580213863043,126.79988362894,광주광역시 광산구 우산동 1620,전남광주통합특별시 광산구 용아로 175,광산구,우산동,1233058000,성공,광산구,우산동,True,광산구 우산동,광산구 우산동,48,2
충장고운라피네,29110-348,2017,26.07~28.07,신규,11,5,2026,"15,000",49.831,14,34,0,,,충장로58번길 14,,00014,00000,4277237,0,12210,12210,충장로4가,,동구,12210,아파트,전월세,202605,아파트 전월세,,,,,,동구|충장로4가|34|충장로58번길 14|00014|00000,35.1493869644374,126.913097129313,광주광역시 동구 충장로4가 34,전남광주통합특별시 동구 충장로58번길 14,동구,충장동,1221052500,성공,동구,충장동,True,동구 충장동,동구 충장동,82,2
동산,29110-16,1981,26.05~28.05,갱신,11,5,2026,500,55.62,4,315,50,"1,000",45,밤실로 40-1,0,00040,00001,3162072,2,12210,12210,지산동,사용,동구,12210,아파트,전월세,202605,아파트 전월세,,,,,,동구|지산동|315|밤실로 40-1|00040|00001,35.1507603815352,126.937193554116,광주광역시 동구 지산동 315,전남광주통합특별시 동구 밤실로 36,동구,지산2동,1221063000,성공,동구,지산2동,True,동구 지산2동,동구 지산2동,79,2
동산,29110-16,1981,26.05~28.05,신규,11,5,2026,500,55.62,4,315,50,,,밤실로 40-1,0,00040,00001,3162072,2,12210,12210,지산동,,동구,12210,아파트,전월세,202605,아파트 전월세,,,,,,동구|지산동|315|밤실로 40-1|00040|00001,35.1507603815352,126.937193554116,광주광역시 동구 지산동 315,전남광주통합특별시 동구 밤실로 36,동구,지산2동,1221063000,성공,동구,지산2동,True,동구 지산2동,동구 지산2동,79,2
충장고운라피네,29110-348,2017,26.07~28.07,신규,11,5,2026,"15,000",49.831,14,34,0,,,충장로58번길 14,,00014,00000,4277237,0,12210,12210,충장로4가,,동구,12210,아파트,전월세,202605,아파트 전월세,,,,,,동구|충장로4가|34|충장로58번길 14|00014|00000,35.1493869644374,126.913097129313,광주광역시 동구 충장로4가 34,전남광주통합특별시 동구 충장로58번길 14,동구,충장동,1221052500,성공,동구,충장동,True,동구 충장동,동구 충장동,82,2
상무리채2,29140-357,2014,26.05~27.05,신규,22,5,2026,300,19.2869,12,1258-5,40,,,시청로 13,0,00013,00000,3160029,1,12240,12240,치평동,,서구,12240,아파트,전월세,202605,아파트 전월세,,,,,,서구|치평동|1258-5|시청로 13|00013|00000,35.1496032148731,126.851130701034,광주광역시 서구 치평동 1258-5,전남광주통합특별시 서구 시청로 13,서구,치평동,1224074500,성공,서구,치평동,True,서구 치평동,서구 치평동,113,2
