"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-01-01 ~ 2025-12-31"
"실거래구분 : 연립다세대(전월세)"
"주소구분 : 지번주소"
"시도 : 전남광주통합특별시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","건물명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"1288","전남광주통합특별시 순천시 풍덕동","886-3","0886","0003","보해","월세","49.6500","202506","17","200","35","1","1985","역전장길 92","202506~202706","신규","-","","","연립다세대"
"1289","전남광주통합특별시 광양시 금호동","684","0684","0000","목련빌라","월세","54.2700","202506","17","100","35","1","1988","금호로 244","202506~202606","신규","-","","","연립다세대"
"1290","전남광주통합특별시 광산구 송정동","867-17","0867","0017","스칸디나(Scandyna)","월세","31.3600","202506","17","200","38","3","2013","송정로15번길 3","202506~202606","갱신","-","300","43","연립다세대"
"1291","전남광주통합특별시 여수시 돌산읍 우두리","1073-4","1073","0004","The풍경채","월세","84.2200","202506","17","2,000","80","2","2020","강남2길 6-5","202506~202706","신규","-","","","연립다세대"
"1292","전남광주통합특별시 순천시 가곡동","980-1","0980","0001","드라마시티목련마을","월세","33.8847","202506","17","302","9","4","2003","가곡길 163","202506~202707","신규","-","","","연립다세대"
"1293","전남광주통합특별시 곡성군 곡성읍 학정리","763","0763","0000","대명해피니스1차","전세","75.1777","202506","17","12,500","0","1","2016","삼인동길 43","202508~202708","신규","-","","","연립다세대"
"1294","전남광주통합특별시 여수시 봉산동","794-19","0794","0019","네이처힐스","전세","67.5220","202506","17","11,000","0","2","2019","봉산서3길 7","202507~202707","신규","-","","","연립다세대"
"1295","전남광주통합특별시 북구 오치동","639","0639","0000","도나우타운","전세","52.5239","202506","17","10,650","0","5","2012","오문로 5","202507~202706","신규","-","","","연립다세대"
"1296","전남광주통합특별시 남구 백운동","620-7","0620","0007","프라임로하스","전세","42.0950","202506","17","9,600","0","2","2014","독립로 32-1","202506~202706","갱신","-","9,600","0","연립다세대"
"1297","전남광주통합특별시 완도군 완도읍 가용리","538-2","0538","0002","블루오션1차","전세","82.5180","202506","17","12,000","0","4","2012","장보고대로29번길 3","202506~202706","신규","-","","","연립다세대"
"1298","전남광주통합특별시 남구 월산동","1009-1","1009","0001","제일1","월세","44.5200","202506","16","300","30","1","1980","군분로89번길 1","202506~202606","신규","-","","","연립다세대"
"1299","전남광주통합특별시 광양시 금호동","624-1","0624","0001","백합(624-1)","월세","59.3700","202506","16","300","40","3","1989","금호로 41","202507~202606","신규","-","","","연립다세대"
"1300","전남광주통합특별시 서구 쌍촌동","531-6","0531","0006","엘도라도A","월세","44.2200","202506","16","500","60","2","2006","쌍촌로47번길 41-2","202506~202606","신규","-","","","연립다세대"
"1301","전남광주통합특별시 서구 쌍촌동","1100","1100","0000","칠성빌라","월세","35.6400","202506","16","2,000","25","3","2002","유림로46번길 3","202507~202607","신규","-","","","연립다세대"
"1302","전남광주통합특별시 목포시 산정동","1754-4","1754","0004","원산그린빌","월세","74.1800","202506","16","500","29","4","2002","원산로69번길 35","202507~202707","신규","-","","","연립다세대"
"1303","전남광주통합특별시 광산구 소촌동","290","0290","0000","라인1차","전세","49.9000","202506","16","9,000","0","4","1995","소촌로152번길 38","-","-","-","","","연립다세대"
"1304","전남광주통합특별시 광산구 소촌동","290","0290","0000","라인1차","월세","59.8500","202506","16","1,000","40","4","1994","소촌로152번길 38","202506~202706","신규","-","","","연립다세대"
"1305","전남광주통합특별시 순천시 조례동","939-6","0939","0006","(939-6)","월세","29.8800","202506","16","300","47","5","2016","조례신대앞길 12-1","202506~202606","신규","-","","","연립다세대"
"1306","전남광주통합특별시 영광군 영광읍 백학리","392","0392","0000","세진더이룸센트럴파크","월세","84.9357","202506","15","3,000","80","3","2021","천년로13길 75","202506~202706","신규","-","","","연립다세대"
"1307","전남광주통합특별시 광양시 금호동","624-5","0624","0005","백합(624-5)","월세","69.0900","202506","14","300","40","2","1989","금호로 63","202506~202701","신규","-","","","연립다세대"
"1308","전남광주통합특별시 북구 유동","104-1","0104","0001","대영빌리지A동","전세","69.2800","202506","14","8,500","0","3","2013","경열로233번길 23-4","202506~202706","신규","-","","","연립다세대"
"1309","전남광주통합특별시 광산구 비아동","784","0784","0000","첨단금호어울림더테라스","전세","84.4859","202506","14","33,000","0","1","2019","첨단과기로 91-23","202510~202710","신규","-","","","연립다세대"
"1310","전남광주통합특별시 광양시 금호동","624-1","0624","0001","백합(624-1)","전세","66.1200","202506","14","4,400","0","4","1988","금호로 41","-","-","-","","","연립다세대"
"1311","전남광주통합특별시 서구 쌍촌동","807-19","0807","0019","(807-19)형제빌라","월세","80.1400","202506","14","7,000","20","5","2006","유림로46번길 10-1","202507~202707","신규","-","","","연립다세대"
"1312","전남광주통합특별시 광산구 비아동","784","0784","0000","첨단금호어울림더테라스","전세","84.4859","202506","14","33,000","0","1","2019","첨단과기로 91-23","202509~202709","신규","-","","","연립다세대"
"1313","전남광주통합특별시 서구 쌍촌동","807-19","0807","0019","(807-19)형제빌라","월세","80.1400","202506","14","7,000","20","5","2006","유림로46번길 10-1","202507~202707","신규","-","","","연립다세대"
"1314","전남광주통합특별시 동구 서석동","94-6","0094","0006","플러스","월세","13.2800","202506","14","300","35","3","2015","백서로167번길 6-1","202506~202606","신규","-","","","연립다세대"
"1315","전남광주통합특별시 광양시 금호동","717","0717","0000","목련연립","월세","55.7100","202506","13","300","35","2","1988","폭포사랑길 91","202506~202606","신규","-","","","연립다세대"
"1316","전남광주통합특별시 광양시 금호동","717","0717","0000","목련연립","월세","54.2700","202506","13","500","45","1","1988","폭포사랑길 91","202507~202706","신규","-","","","연립다세대"
"1317","전남광주통합특별시 순천시 석현동","217-3","0217","0003","예그리나","월세","21.2800","202506","13","200","29","4","2013","오리정1길 5","202506~202606","신규","-","","","연립다세대"
"1318","전남광주통합특별시 북구 용봉동","1427-1","1427","0001","팀캐슬전대","월세","23.3200","202506","13","2,696","5","3","2021","고운로13번길 14-2","202507~202706","갱신","-","2,690","4","연립다세대"
"1319","전남광주통합특별시 광산구 월계동","892-21","0892","0021","이스토리","월세","26.6000","202506","13","300","49","3","2014","월계로 195-10","202506~202606","신규","-","","","연립다세대"
"1320","전남광주통합특별시 광산구 소촌동","752-25","0752","0025","(752-25)","월세","65.7992","202506","12","9,500","8","3","2016","소촌로152번길 1","202507~202707","신규","-","","","연립다세대"
"1321","전남광주통합특별시 여수시 선원동","1280-7","1280","0007","에스클래스","월세","21.7600","202506","12","200","37","2","2018","무선8길 36","202506~202606","신규","-","","","연립다세대"
"1322","전남광주통합특별시 광산구 소촌동","290","0290","0000","라인1차","전세","49.9000","202506","12","6,000","0","4","1995","소촌로152번길 38","202506~202706","신규","-","","","연립다세대"
"1323","전남광주통합특별시 여수시 웅천동","1866-1","1866","0001","포레나여수웅천더테라스2단지","전세","84.8036","202506","12","31,500","0","3","2020","웅천남1로 99","202506~202706","갱신","-","30,000","0","연립다세대"
"1324","전남광주통합특별시 북구 신안동","482-2","0482","0002","센트럴파크","월세","16.4700","202506","12","300","36","2","2014","설죽로126번길 30","202506~202606","신규","-","","","연립다세대"
"1325","전남광주통합특별시 목포시 산정동","1666-6","1666","0006","(1666-6)","월세","28.0350","202506","12","500","33","3","2023","터진목로20번길 4","202506~202606","신규","-","","","연립다세대"
"1326","전남광주통합특별시 광산구 산정동","1146","1146","0000","어등산한양수자인테라스플러스","전세","84.9317","202506","11","25,000","0","2","2021","여대길 340","202507~202707","신규","-","","","연립다세대"
"1327","전남광주통합특별시 광산구 선암동","818","0818","0000","선운더브이레브리티","전세","84.9709","202506","11","34,000","0","2","2023","어등대로449번길 23","202510~202710","갱신","사용","34,000","0","연립다세대"
"1328","전남광주통합특별시 광산구 산정동","1146","1146","0000","어등산한양수자인테라스플러스","전세","84.9317","202506","11","25,000","0","2","2021","여대길 340","202507~202707","신규","-","","","연립다세대"
"1329","전남광주통합특별시 광산구 산정동","1146","1146","0000","어등산한양수자인테라스플러스","전세","84.9317","202506","11","25,000","0","2","2021","여대길 340","202507~202707","신규","-","","","연립다세대"
"1330","전남광주통합특별시 여수시 미평동","669-1","0669","0001","로얄빌(원룸)","월세","22.1300","202506","11","200","30","2","2013","미평3길 58-2","202506~202606","신규","-","","","연립다세대"
"1331","전남광주통합특별시 서구 쌍촌동","972-8","0972","0008","무등펠리스","월세","26.2300","202506","11","300","39","3","2014","상무민주로5번길 16","202506~202606","신규","-","","","연립다세대"
"1332","전남광주통합특별시 남구 방림동","447-15","0447","0015","금강빌라","전세","32.9000","202506","11","3,500","0","4","2001","용대로 177-9","202508~202708","신규","-","","","연립다세대"
"1333","전남광주통합특별시 광양시 금호동","717","0717","0000","목련연립","월세","55.7100","202506","10","200","40","1","1988","폭포사랑길 91","202506~202706","신규","-","","","연립다세대"
"1334","전남광주통합특별시 북구 두암동","833-28","0833","0028","내동원룸","월세","18.1500","202506","10","100","20","2","2002","동문대로134번길 57","202506~202606","신규","-","","","연립다세대"
"1335","전남광주통합특별시 북구 삼각동","753-2","0753","0002","아이엔유주택","전세","75.9946","202506","10","11,000","0","5","2020","우치로347번길 7","202506~202706","신규","-","","","연립다세대"
"1336","전남광주통합특별시 광산구 비아동","784","0784","0000","첨단금호어울림더테라스","전세","84.4859","202506","10","35,000","0","1","2019","첨단과기로 91-23","202509~202709","갱신","-","35,000","0","연립다세대"
"1337","전남광주통합특별시 서구 매월동","355-6","0355","0006","풍암매월라루체더테라스","전세","84.9543","202506","10","20,000","0","1","2022","전평길 70","202508~202708","신규","-","","","연립다세대"
"1338","전남광주통합특별시 완도군 완도읍 가용리","1060-2","1060","0002","미림빌5차","전세","58.0800","202506","10","11,500","0","2","2015","개포로159번길 25","202507~202707","신규","-","","","연립다세대"
"1339","전남광주통합특별시 담양군 금성면 석현리","1-9","0001","0009","주창G플러스","월세","59.7000","202506","10","2,000","65","4","2015","담순로 138","202506~202606","신규","-","","","연립다세대"
"1340","전남광주통합특별시 영광군 영광읍 교촌리","181-14","0181","0014","대신","월세","66.5400","202506","10","500","40","1","1985","물무로 187","202506~202706","신규","-","","","연립다세대"
"1341","전남광주통합특별시 북구 오치동","928-12","0928","0012","(928-12)","월세","59.3319","202506","10","960","21","2","2020","오문로38번길 18","202506~202709","신규","-","","","연립다세대"
"1342","전남광주통합특별시 장흥군 장흥읍 동동리","187-1","0187","0001","장원주택","월세","59.9100","202506","09","1,000","45","2","1986","장원길 12","202506~202706","신규","-","","","연립다세대"
"1343","전남광주통합특별시 장흥군 장흥읍 동동리","187-1","0187","0001","장원주택","전세","59.9100","202506","09","4,000","0","2","1986","장원길 12","202507~202707","신규","-","","","연립다세대"
"1344","전남광주통합특별시 여수시 소호동","1232","1232","0000","여수금호어울림오션테라스","전세","84.9805","202506","09","25,000","0","3","2023","소호로 267","202507~202707","신규","-","","","연립다세대"
"1345","전남광주통합특별시 여수시 소호동","1232","1232","0000","여수금호어울림오션테라스","전세","84.9805","202506","09","25,000","0","3","2023","소호로 267","202507~202707","신규","-","","","연립다세대"
"1346","전남광주통합특별시 여수시 소호동","1232","1232","0000","여수금호어울림오션테라스","전세","84.9805","202506","09","25,000","0","3","2023","소호로 267","202507~202707","신규","-","","","연립다세대"
"1347","전남광주통합특별시 순천시 조례동","1689-13","1689","0013","(1689-13)","월세","22.5200","202506","09","100","36","4","2014","남신월4길 3-10","202506~202606","신규","-","","","연립다세대"
"1348","전남광주통합특별시 순천시 조례동","939-6","0939","0006","(939-6)","월세","29.2500","202506","09","300","47","2","2016","조례신대앞길 12-1","202506~202606","신규","-","","","연립다세대"
"1349","전남광주통합특별시 여수시 광무동","1060","1060","0000","여수브리온오션프랑테라스","월세","84.7880","202506","09","3,500","90","5","2025","광무남2길 2-8","202506~202606","신규","-","","","연립다세대"
"1350","전남광주통합특별시 서구 양동","287-2","0287","0002","소연빌","월세","21.3900","202506","09","300","27","3","2014","경열로 117","202506~202706","신규","-","","","연립다세대"
"1351","전남광주통합특별시 북구 양산동","1004","1004","0000","양원파우스빌","월세","68.9669","202506","09","1,126","31","3","2020","양산택지로37번길 112","202507~202706","신규","-","","","연립다세대"
"1352","전남광주통합특별시 광산구 소촌동","290","0290","0000","라인1차","월세","59.8500","202506","09","1,000","40","4","1994","소촌로152번길 38","202506~202706","신규","-","","","연립다세대"
"1353","전남광주통합특별시 광산구 소촌동","290","0290","0000","라인1차","월세","59.8500","202506","09","1,000","40","4","1994","소촌로152번길 38","202506~202706","신규","-","","","연립다세대"
"1354","전남광주통합특별시 광양시 금호동","717","0717","0000","목련연립","월세","55.7100","202506","09","200","35","2","1988","폭포사랑길 91","202506~202706","신규","-","","","연립다세대"
"1355","전남광주통합특별시 장흥군 장흥읍 동동리","187-1","0187","0001","장원주택","전세","59.9100","202506","09","4,000","0","2","1986","장원길 12","202507~202707","신규","-","","","연립다세대"
"1356","전남광주통합특별시 광산구 신가동","596-7","0596","0007","스타파크","전세","75.2300","202506","09","13,000","0","5","2021","목련로 330-27","202507~202707","신규","-","","","연립다세대"
"1357","전남광주통합특별시 여수시 여서동","371-2","0371","0002","세종대왕","월세","19.4192","202506","08","200","32","2","2013","여서2로 32-1","202506~202606","신규","-","","","연립다세대"
"1358","전남광주통합특별시 동구 서석동","468-31","0468","0031","에이플러스","월세","16.1100","202506","08","250","34","2","2013","백서로176번길 2-1","202506~202606","신규","-","","","연립다세대"
"1359","전남광주통합특별시 광양시 금호동","684","0684","0000","목련빌라","월세","54.2700","202506","07","300","30","2","1988","금호로 244","202506~202606","신규","-","","","연립다세대"
"1360","전남광주통합특별시 북구 신안동","482-2","0482","0002","센트럴파크","월세","14.6600","202506","07","200","30","5","2014","설죽로126번길 30","202506~202606","신규","-","","","연립다세대"
"1361","전남광주통합특별시 광양시 금호동","624-1","0624","0001","백합(624-1)","전세","59.3700","202506","07","4,000","0","3","1989","금호로 41","202506~202706","신규","-","","","연립다세대"
"1362","전남광주통합특별시 광양시 금호동","624-5","0624","0005","백합(624-5)","월세","80.0700","202506","07","500","40","3","1989","금호로 63","202506~202706","신규","-","","","연립다세대"
"1363","전남광주통합특별시 광산구 산정동","1146","1146","0000","어등산한양수자인테라스플러스","전세","84.9317","202506","07","32,500","0","4","2021","여대길 340","202506~202706","신규","-","","","연립다세대"
"1364","전남광주통합특별시 광산구 소촌동","290","0290","0000","라인1차","전세","59.8700","202506","07","10,000","0","1","1994","소촌로152번길 38","-","-","-","","","연립다세대"
"1365","전남광주통합특별시 담양군 담양읍 백동리","366-3","0366","0003","죽향예가102동","월세","59.7045","202506","06","3,000","25","2","2013","향백동1길 18","202507~202707","신규","-","","","연립다세대"
"1366","전남광주통합특별시 광양시 금호동","717","0717","0000","목련연립","월세","55.7100","202506","06","500","35","2","1988","폭포사랑길 91","202506~202706","신규","-","","","연립다세대"
"1367","전남광주통합특별시 동구 서석동","468-31","0468","0031","에이플러스","월세","16.1100","202506","06","300","33","3","2013","백서로176번길 2-1","202506~202601","신규","-","","","연립다세대"
"1368","전남광주통합특별시 광산구 산정동","1146","1146","0000","어등산한양수자인테라스플러스","전세","84.9317","202506","06","34,000","0","4","2021","여대길 340","202508~202708","신규","-","","","연립다세대"
"1369","전남광주통합특별시 함평군 함평읍 내교리","121","0121","0000","백년가Ⅱ","월세","66.5437","202506","06","1,000","70","1","2020","교광길 29","202506~202706","신규","-","","","연립다세대"
"1370","전남광주통합특별시 여수시 광무동","1060","1060","0000","여수브리온오션프랑테라스","월세","84.9096","202506","05","2,000","90","4","2025","광무남2길 2-8","202506~202706","신규","-","","","연립다세대"
"1371","전남광주통합특별시 동구 서석동","97-33","0097","0033","전남대학교병원명의관","월세","14.4600","202506","05","300","34","2","2015","백서로167번길 5","202506~202606","신규","-","","","연립다세대"
"1372","전남광주통합특별시 동구 서석동","468-31","0468","0031","에이플러스","월세","20.1100","202506","05","300","32","3","2013","백서로176번길 2-1","202506~202601","신규","-","","","연립다세대"
"1373","전남광주통합특별시 동구 금동","39","0039","0000","동산빌","월세","23.0900","202506","05","500","30","3","2002","문화전당로23번길 28-5","202506~202606","신규","-","","","연립다세대"
"1374","전남광주통합특별시 광양시 금호동","624-1","0624","0001","백합(624-1)","전세","66.1200","202506","05","5,000","0","1","1988","금호로 41","202506~202706","신규","-","","","연립다세대"
"1375","전남광주통합특별시 광양시 금호동","624-1","0624","0001","백합(624-1)","월세","69.0900","202506","05","300","45","2","1988","금호로 41","202506~202606","신규","-","","","연립다세대"
"1376","전남광주통합특별시 광양시 금호동","624-1","0624","0001","백합(624-1)","월세","54.2300","202506","05","300","40","1","1988","금호로 41","202506~202606","신규","-","","","연립다세대"
"1377","전남광주통합특별시 동구 계림동","485-47","0485","0047","도나우타워","전세","82.3732","202506","05","10,000","0","4","2010","경양로243번길 10-1","202507~202807","신규","-","","","연립다세대"
"1378","전남광주통합특별시 순천시 조곡동","545","0545","0000","플로리스","월세","59.5200","202506","05","9,000","7","3","2011","둑실5길 33","202506~202706","신규","-","","","연립다세대"
"1379","전남광주통합특별시 순천시 조곡동","545","0545","0000","플로리스","월세","59.5200","202506","05","9,000","7","3","2011","둑실5길 33","202506~202706","신규","-","","","연립다세대"
"1380","전남광주통합특별시 서구 쌍촌동","972-8","0972","0008","무등펠리스","월세","20.7150","202506","05","200","29","5","2014","상무민주로5번길 16","202506~202606","신규","-","","","연립다세대"
"1381","전남광주통합특별시 서구 양동","287-2","0287","0002","소연빌","월세","29.7700","202506","04","300","37","2","2014","경열로 117","202506~202706","신규","-","","","연립다세대"
"1382","전남광주통합특별시 광산구 수완동","268-24","0268","0024","윤슬의아침6차더힐","월세","110.0280","202506","04","3,000","300","3","2023","상완길 233-24","202507~202707","신규","-","","","연립다세대"
"1383","전남광주통합특별시 서구 양동","321-3","0321","0003","제이에스파크빌","월세","78.9324","202506","04","6,415","8","4","2018","양동로17번길 18","202507~202706","신규","-","","","연립다세대"
"1384","전남광주통합특별시 광산구 운수동","26-8","0026","0008","설원편한자리","월세","15.9800","202506","03","200","30","5","2013","어등대로595번길 9","202506~202606","신규","-","","","연립다세대"
"1385","전남광주통합특별시 여수시 화장동","809-15","0809","0015","수피아","월세","19.7700","202506","02","200","35","3","2020","화산1길 66-5","202506~202606","신규","-","","","연립다세대"
"1386","전남광주통합특별시 순천시 조례동","928-33","0928","0033","해피타운","월세","21.1600","202506","02","200","32","5","2016","유동길 118","202506~202606","신규","-","","","연립다세대"
"1387","전남광주통합특별시 여수시 웅천동","1866-1","1866","0001","포레나여수웅천더테라스2단지","전세","84.9804","202506","02","40,000","0","1","2020","웅천남1로 99","202506~202706","갱신","-","40,000","0","연립다세대"
"1388","전남광주통합특별시 여수시 문수동","189","0189","0000","대운빌딩","월세","25.9600","202506","01","200","30","4","2014","여문문화길 70","202506~202605","신규","-","","","연립다세대"
"1389","전남광주통합특별시 남구 주월동","497","0497","0000","AM-CITY","전세","17.2633","202506","01","4,000","0","5","2013","회서로22번가길 15-1","202506~202706","신규","-","","","연립다세대"
"1390","전남광주통합특별시 광산구 수완동","325","0325","0000","수완포레","월세","73.8530","202505","31","3,000","95","2","2017","하완길 114","202507~202707","신규","-","","","연립다세대"
"1391","전남광주통합특별시 광산구 소촌동","290","0290","0000","라인1차","월세","59.8500","202505","31","1,000","50","1","1994","소촌로152번길 38","202506~202706","신규","-","","","연립다세대"
"1392","전남광주통합특별시 나주시 금천면 오강리","185","0185","0000","네오빌","월세","84.2150","202505","31","2,000","40","4","2016","오강길 53","202506~202706","신규","-","","","연립다세대"
"1393","전남광주통합특별시 광산구 쌍암동","694-133","0694","0133","도원","월세","16.5672","202505","31","200","30","3","2013","임방울대로 19-33","202505~202605","신규","-","","","연립다세대"
"1394","전남광주통합특별시 북구 중흥동","710-25","0710","0025","(710-25)","전세","21.4300","202505","31","4,650","0","3","2013","경양로 149-1","202502~202702","신규","-","","","연립다세대"
"1395","전남광주통합특별시 광산구 산정동","1140","1140","0000","어등산한국아델리움1단지","월세","73.9788","202505","31","7,000","75","3","2016","여대길 290","202506~202606","신규","-","","","연립다세대"
"1396","전남광주통합특별시 광산구 산정동","1140","1140","0000","어등산한국아델리움1단지","월세","73.9788","202505","31","3,000","100","5","2016","여대길 290","202506~202706","신규","-","","","연립다세대"
"1397","전남광주통합특별시 서구 화정동","765-1","0765","0001","더브이테라스","전세","59.9337","202505","30","17,995","0","2","2018","화운로126번길 7-6","202507~202609","갱신","사용","17,730","0","연립다세대"
"1398","전남광주통합특별시 광산구 수완동","1901","1901","0000","윤슬의아침수완4차리더스카운티","전세","84.8740","202505","30","42,000","0","2","2021","북문대로 619-25","202507~202707","신규","-","","","연립다세대"
"1399","전남광주통합특별시 광양시 금호동","624-5","0624","0005","백합(624-5)","월세","69.0900","202505","30","300","35","2","1989","금호로 63","202506~202706","신규","-","","","연립다세대"
"1400","전남광주통합특별시 광양시 금호동","624-1","0624","0001","백합(624-1)","전세","59.3700","202505","30","4,000","0","3","1989","금호로 41","202505~202705","신규","-","","","연립다세대"
"1401","전남광주통합특별시 동구 소태동","655","0655","0000","삼진맨션","월세","73.3700","202505","30","1,000","50","2","1983","남문로 600-4","202506~202706","신규","-","","","연립다세대"
"1402","전남광주통합특별시 동구 학동","676-11","0676","0011","은하맨션","월세","97.6500","202505","30","1,000","60","2","1982","의재로33번길 3-3","202505~202605","신규","-","","","연립다세대"
"1403","전남광주통합특별시 목포시 상동","154","0154","0000","밀포드","월세","44.1400","202505","30","500","30","3","2019","영산로 495-1","202506~202606","신규","-","","","연립다세대"
"1404","전남광주통합특별시 서구 쌍촌동","975-10","0975","0010","(975-10)","전세","26.4600","202505","30","9,000","0","5","2021","상무대로868번길 6-2","202507~202707","갱신","사용","9,000","0","연립다세대"
"1405","전남광주통합특별시 서구 화정동","765-1","0765","0001","더브이테라스","전세","59.9337","202505","30","17,980","0","3","2018","화운로126번길 7-6","202507~202609","갱신","사용","17,980","0","연립다세대"
"1406","전남광주통합특별시 서구 화정동","765-1","0765","0001","더브이테라스","전세","59.9337","202505","30","18,602","0","2","2018","화운로126번길 7-6","202507~202609","갱신","사용","18,602","0","연립다세대"
"1407","전남광주통합특별시 여수시 덕충동","956","0956","0000","대광빌라","전세","90.3100","202505","30","9,500","0","4","2003","덕충2길 55","202507~202706","신규","-","","","연립다세대"
"1408","전남광주통합특별시 여수시 덕충동","956","0956","0000","대광빌라","전세","90.3100","202505","30","9,500","0","4","2003","덕충2길 55","202507~202707","신규","-","","","연립다세대"
"1409","전남광주통합특별시 순천시 석현동","133-1","0133","0001","노블레스","월세","23.7200","202505","29","3,000","10","3","2016","순천대3길 13-13","202506~202607","신규","-","","","연립다세대"
"1410","전남광주통합특별시 광양시 금호동","684","0684","0000","목련빌라","월세","54.2700","202505","28","300","40","2","1988","금호로 244","202506~202705","신규","-","","","연립다세대"
"1411","전남광주통합특별시 남구 사동","127-4","0127","0004","사직","월세","72.6000","202505","28","5,790","5","1","1978","사직안길 15","-","-","-","","","연립다세대"
"1412","전남광주통합특별시 북구 운암동","818","0818","0000","(818-0)","월세","77.9600","202505","28","9,000","30","4","2021","동운로201번길 23","202506~202706","신규","-","","","연립다세대"
"1413","전남광주통합특별시 보성군 보성읍 주봉리","208","0208","0000","보성한국아델리움더테라스","월세","84.9963","202505","28","2,000","75","3","2023","주봉길 24-11","202506~202606","신규","-","","","연립다세대"
"1414","전남광주통합특별시 순천시 조례동","939-6","0939","0006","(939-6)","월세","29.8800","202505","28","300","47","3","2016","조례신대앞길 12-1","202506~202606","신규","-","","","연립다세대"
"1415","전남광주통합특별시 남구 사동","127-4","0127","0004","사직","월세","72.6000","202505","28","5,790","5","1","1978","사직안길 15","202506~202706","신규","-","","","연립다세대"
"1416","전남광주통합특별시 북구 삼각동","585-15","0585","0015","엘르빌","전세","61.4100","202505","28","9,500","0","3","2014","우치로383번길 5-12","202506~202706","신규","-","","","연립다세대"
"1417","전남광주통합특별시 광산구 수완동","1901","1901","0000","윤슬의아침수완4차리더스카운티","월세","84.9337","202505","27","5,000","200","2","2021","북문대로 619-25","202509~202709","신규","-","","","연립다세대"
"1418","전남광주통합특별시 광양시 금호동","717","0717","0000","목련연립","전세","66.1500","202505","27","5,000","0","3","1988","폭포사랑길 91","202506~202706","신규","-","","","연립다세대"
"1419","전남광주통합특별시 광양시 광양읍 칠성리","992-12","0992","0012","더하임","월세","58.0798","202505","27","889","17","4","2023","서평7길 37-10","202505~202709","신규","-","","","연립다세대"
"1420","전남광주통합특별시 무안군 청계면 도림리","448","0448","0000","청계도시형생활주택(가도원룸)","월세","17.6474","202505","27","50","32","5","2015","해안로 38","202506~202511","신규","-","","","연립다세대"
"1421","전남광주통합특별시 서구 쌍촌동","1004-10","1004","0010","가도스타디움","월세","16.0712","202505","27","300","33","1","2012","상무대로884번길 17-4","202505~202605","신규","-","","","연립다세대"
"1422","전남광주통합특별시 광산구 쌍암동","694-133","0694","0133","도원","월세","16.5672","202505","27","200","35","5","2013","임방울대로 19-33","202505~202605","신규","-","","","연립다세대"
"1423","전남광주통합특별시 광산구 쌍암동","694-133","0694","0133","도원","전세","31.8401","202505","27","7,000","0","2","2013","임방울대로 19-33","202505~202705","신규","-","","","연립다세대"
"1424","전남광주통합특별시 서구 쌍촌동","525","0525","0000","위드힐타운","월세","47.8400","202505","27","1,000","66","4","2015","운천로162번길 43","202506~202606","신규","-","","","연립다세대"
"1425","전남광주통합특별시 영광군 영광읍 남천리","108-3","0108","0003","그랜드아트빌","전세","84.8800","202505","26","17,000","0","2","2022","천년로13길 2-38","202506~202706","신규","-","","","연립다세대"
"1426","전남광주통합특별시 여수시 웅천동","1815-1","1815","0001","웅천골드클래스테라스힐","전세","84.9181","202505","26","33,000","0","1","2021","웅천북2로 81","202506~202706","신규","-","","","연립다세대"
"1427","전남광주통합특별시 광양시 금호동","717","0717","0000","목련연립","월세","55.7100","202505","26","300","35","2","1988","폭포사랑길 91","202506~202606","신규","-","","","연립다세대"
"1428","전남광주통합특별시 동구 서석동","97-33","0097","0033","전남대학교병원명의관","월세","14.4600","202505","26","300","34","3","2015","백서로167번길 5","202505~202508","신규","-","","","연립다세대"
"1429","전남광주통합특별시 북구 두암동","876-14","0876","0014","동영맨션","월세","77.9800","202505","26","1,000","40","3","1984","서방로135번길 20","202506~202604","신규","-","","","연립다세대"
"1430","전남광주통합특별시 북구 두암동","876-14","0876","0014","동영맨션","월세","77.9800","202505","26","1,000","40","3","1984","서방로135번길 20","202506~202606","신규","-","","","연립다세대"
"1431","전남광주통합특별시 남구 지석동","411-15","0411","0015","대광주택","전세","58.5000","202505","26","6,000","0","2","1985","포충로 600-10","202209~202609","갱신","사용","6,000","0","연립다세대"
"1432","전남광주통합특별시 북구 유동","6-36","0006","0036","연두","월세","17.1680","202505","26","500","30","4","2013","중가로 64-1","202506~202606","신규","-","","","연립다세대"
