"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-01-01 ~ 2025-12-31"
"실거래구분 : 아파트(전월세)"
"주소구분 : 지번주소"
"시도 : 전남광주통합특별시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"55987","전남광주통합특별시 순천시 조례동","168","0168","0000","트리마제순천1단지","월세","84.9828","202502","15","3,000","100","9","2024","왕조로 55","202502~202701","신규","-","","","아파트"
"55988","전남광주통합특별시 여수시 문수동","8-8","0008","0008","문수그린아파트","월세","84.7992","202502","15","2,000","70","3","2002","문수북5길 16","202504~202704","신규","-","","","아파트"
"55989","전남광주통합특별시 여수시 소호동","423","0423","0000","여수주은금호2,3단지","전세","64.0160","202502","15","13,000","0","1","2002","소호6길 36","-","-","-","","","아파트"
"55990","전남광주통합특별시 순천시 조례동","550","0550","0000","남양휴튼","전세","125.2859","202502","15","28,000","0","6","2006","조례1길 60","202503~202703","신규","-","","","아파트"
"55991","전남광주통합특별시 순천시 조례동","766","0766","0000","시대","월세","37.3880","202502","15","500","40","15","1992","비봉2길 22","202503~202602","신규","-","","","아파트"
"55992","전남광주통합특별시 순천시 용당동","748","0748","0000","대주피오레","월세","90.6210","202502","15","3,000","73","4","2012","삼산로 92-50","202504~202606","신규","-","","","아파트"
"55993","전남광주통합특별시 순천시 용당동","748","0748","0000","대주피오레","전세","90.6210","202502","15","16,000","0","5","2012","삼산로 92-50","202502~202702","신규","-","","","아파트"
"55994","전남광주통합특별시 순천시 용당동","764","0764","0000","e편한세상순천1단지","월세","84.9902","202502","15","3,000","90","3","2020","용당삼산로 29","202502~202602","신규","-","","","아파트"
"55995","전남광주통합특별시 순천시 가곡동","646","0646","0000","신영아파트","월세","49.7700","202502","15","500","37","12","1994","가곡길 30","202303~202503","신규","-","","","아파트"
"55996","전남광주통합특별시 순천시 용당동","772","0772","0000","순천한양수자인디에스티지","월세","84.9537","202502","15","10,000","50","16","2023","삼산로 173","202503~202703","갱신","-","10,000","45","아파트"
"55997","전남광주통합특별시 여수시 웅천동","1888-1","1888","0001","포레나여수웅천1단지","전세","84.9552","202502","15","23,000","0","8","2019","웅천남8로 24","202503~202703","갱신","-","20,000","0","아파트"
"55998","전남광주통합특별시 여수시 미평동","284","0284","0000","미평주공2단지","전세","44.9400","202502","15","5,000","0","15","1992","미평로 77","202503~202703","신규","-","","","아파트"
"55999","전남광주통합특별시 여수시 웅천동","1835","1835","0000","웅천포레스트부영2단지","전세","59.9991","202502","15","17,697","0","11","2021","여서로 55","202502~202602","갱신","-","17,470","0","아파트"
"56000","전남광주통합특별시 여수시 연등동","845","0845","0000","메트하임여수","월세","18.3900","202502","15","300","50","9","2022","좌수영로 101","202502~202602","신규","-","","","아파트"
"56001","전남광주통합특별시 여수시 소호동","423","0423","0000","여수주은금호2,3단지","전세","64.0160","202502","15","13,000","0","1","2002","소호6길 36","202502~202702","신규","-","","","아파트"
"56002","전남광주통합특별시 목포시 옥암동","915-26","0915","0026","제일6차풍경채","전세","59.9972","202502","15","14,500","0","1","2003","옥암로 156","202502~202702","갱신","-","14,500","0","아파트"
"56003","전남광주통합특별시 목포시 옥암동","1312","1312","0000","코아루천년가","전세","84.9630","202502","15","23,500","0","2","2013","남악1로16번길 43-14","202502~202702","신규","-","","","아파트"
"56004","전남광주통합특별시 목포시 옥암동","1338","1338","0000","골드클래스","월세","84.7094","202502","15","2,000","70","2","2009","남악1로16번길 10","202503~202703","신규","-","","","아파트"
"56005","전남광주통합특별시 목포시 옥암동","961","0961","0000","하당금호2","월세","59.5500","202502","15","1,000","60","11","1996","백년대로375번길 20","202505~202705","신규","-","","","아파트"
"56006","전남광주통합특별시 동구 용산동","747","0747","0000","무등산골드클래스2차","전세","84.1119","202502","15","32,550","0","22","2022","남문로 589","202502~202702","갱신","사용","31,000","0","아파트"
"56007","전남광주통합특별시 목포시 석현동","1181","1181","0000","목포석현서희스타힐스","월세","74.8780","202502","15","1,000","70","14","2021","영산로 719-29","202503~202703","신규","-","","","아파트"
"56008","전남광주통합특별시 목포시 상동","845-1","0845","0001","비파2","월세","48.3400","202502","15","500","45","8","1992","백년대로337번길 23","202503~202702","신규","-","","","아파트"
"56009","전남광주통합특별시 동구 학동","1022","1022","0000","무등산아이파크","전세","84.7496","202502","15","35,000","0","15","2017","남문로753번길 20","202505~202705","신규","-","","","아파트"
"56010","전남광주통합특별시 동구 학동","1022","1022","0000","무등산아이파크","월세","84.8412","202502","15","5,000","120","25","2017","남문로753번길 20","202503~202703","신규","-","","","아파트"
"56011","전남광주통합특별시 동구 학동","1022","1022","0000","무등산아이파크","전세","84.7496","202502","15","35,000","0","23","2017","남문로753번길 20","202503~202703","신규","-","","","아파트"
"56012","전남광주통합특별시 북구 유동","141","0141","0000","금남로대광로제비앙","전세","84.7468","202502","15","29,000","0","22","2022","서림로 153","202503~202703","신규","-","","","아파트"
"56013","전남광주통합특별시 목포시 대성동","222","0222","0000","목포대성엘에이치천년나무","월세","84.8000","202502","15","2,000","80","13","2015","양을로 42","202502~202702","신규","-","","","아파트"
"56014","전남광주통합특별시 목포시 상동","1018","1018","0000","삼성","월세","59.7300","202502","15","500","47","2","1995","부흥로 12","202502~202702","갱신","-","500","44","아파트"
"56015","전남광주통합특별시 목포시 옥암동","964","0964","0000","우미2","전세","49.5600","202502","15","7,500","0","10","1994","삼향천로 113","202503~202703","신규","-","","","아파트"
"56016","전남광주통합특별시 목포시 용당동","1214","1214","0000","에드가채움","전세","84.9407","202502","15","18,000","0","10","2016","소영길 43","202502~202702","신규","-","","","아파트"
"56017","전남광주통합특별시 목포시 용당동","1214","1214","0000","에드가채움","전세","68.5623","202502","15","16,000","0","12","2016","소영길 43","202503~202703","신규","-","","","아파트"
"56018","전남광주통합특별시 북구 중흥동","836","0836","0000","제일풍경채센트럴파크1단지","월세","84.9200","202502","15","10,000","90","19","2022","우치로40번길 25","202504~202704","신규","-","","","아파트"
"56019","전남광주통합특별시 목포시 연산동","1260","1260","0000","연산주공3단지","월세","59.9600","202502","15","500","43","14","1996","원산중앙로 87","202502~202602","신규","-","","","아파트"
"56020","전남광주통합특별시 나주시 대호동","1020","1020","0000","대방노블랜드1차","월세","59.9800","202502","15","1,000","50","20","2006","대호길 76-8","202503~202703","신규","-","","","아파트"
"56021","전남광주통합특별시 나주시 빛가람동","550","0550","0000","빛가람이지더원","월세","84.9490","202502","15","2,000","80","12","2017","호수로 10","202504~202704","신규","-","","","아파트"
"56022","전남광주통합특별시 나주시 빛가람동","114","0114","0000","빛가람중흥에스-클래스센트럴2차","전세","84.9345","202502","15","24,000","0","6","2016","우정로 101","202503~202703","신규","-","","","아파트"
"56023","전남광주통합특별시 나주시 빛가람동","374","0374","0000","빛가람대방엘리움로얄카운티2차","월세","84.9802","202502","15","2,000","95","3","2018","중야1길 15","202502~202702","신규","-","","","아파트"
"56024","전남광주통합특별시 나주시 송월동","1543","1543","0000","나주역자이리버파크","월세","59.9946","202502","15","3,000","80","19","2025","신월길 54","202503~202702","신규","-","","","아파트"
"56025","전남광주통합특별시 나주시 송월동","1142","1142","0000","양우내안애센텀시티아파트","월세","72.6501","202502","15","3,500","50","10","2017","송월18길 10","202503~202703","신규","-","","","아파트"
"56026","전남광주통합특별시 나주시 빛가람동","551","0551","0000","사랑으로부영2단지","전세","84.9933","202502","15","13,741","0","1","2015","그린로 125","202504~202604","갱신","-","13,565","0","아파트"
"56027","전남광주통합특별시 나주시 빛가람동","381","0381","0000","센트럴레이크","전세","74.9100","202502","15","14,000","0","4","2014","중야1길 42","202502~202702","갱신","-","14,000","0","아파트"
"56028","전남광주통합특별시 나주시 빛가람동","381","0381","0000","센트럴레이크","월세","74.9100","202502","15","1,500","70","2","2014","중야1길 42","202503~202703","신규","-","","","아파트"
"56029","전남광주통합특별시 나주시 빛가람동","135","0135","0000","빛가람우미린","전세","84.9977","202502","15","23,500","0","4","2015","한빛로 61","202502~202602","갱신","-","23,500","0","아파트"
"56030","전남광주통합특별시 나주시 빛가람동","624","0624","0000","빛가람엘에이치3단지","전세","59.9000","202502","15","13,000","0","7","2014","그린로 154","202503~202703","신규","-","","","아파트"
"56031","전남광주통합특별시 나주시 빛가람동","374","0374","0000","빛가람대방엘리움로얄카운티2차","월세","84.9802","202502","15","2,000","95","3","2018","중야1길 15","202502~202702","신규","-","","","아파트"
"56032","전남광주통합특별시 나주시 대호동","1020","1020","0000","대방노블랜드1차","월세","59.9800","202502","15","1,000","50","20","2006","대호길 76-8","202503~202703","신규","-","","","아파트"
"56033","전남광주통합특별시 무안군 일로읍 오룡리","319","0319","0000","남악오룡지구중흥S-클래스에듀파크","월세","84.9968","202502","15","10,000","60","16","2024","오룡중앙남로 20","202503~202703","신규","-","","","아파트"
"56034","전남광주통합특별시 순천시 서면 선평리","1089","1089","0000","순천라송센트럴카운티","전세","84.8188","202502","15","19,000","0","8","2012","강청길 82","202505~202705","신규","-","","","아파트"
"56035","전남광주통합특별시 무안군 일로읍 오룡리","5","0005","0000","호반써밋남악오룡2차","월세","118.7178","202502","15","37,000","30","14","2020","오룡번영로 153","202502~202602","신규","-","","","아파트"
"56036","전남광주통합특별시 광양시 광양읍 칠성리","89-5","0089","0005","주공칠성3","월세","59.1200","202502","15","500","40","2","1989","호북길 25","202503~202703","신규","-","","","아파트"
"56037","전남광주통합특별시 화순군 화순읍 교리","405","0405","0000","힐스테이트화순","월세","84.6607","202502","15","8,500","80","6","2021","칠충로 141-7","202503~202703","신규","-","","","아파트"
"56038","전남광주통합특별시 무안군 삼향읍 남악리","2601","2601","0000","제일풍경채리버파크","전세","84.7200","202502","15","20,000","0","5","2014","남악5로72번길 81-30","202502~202702","신규","-","","","아파트"
"56039","전남광주통합특별시 고흥군 도양읍 봉암리","3380","3380","0000","녹동프라자","월세","43.0000","202502","15","300","35","1","1996","녹동신항8길 45","-","-","-","","","아파트"
"56040","전남광주통합특별시 순천시 해룡면 상삼리","694","0694","0000","청솔2","전세","56.4000","202502","15","7,500","0","5","2001","대석길 98","202502~202702","신규","-","","","아파트"
"56041","전남광주통합특별시 순천시 해룡면 신대리","2003","2003","0000","중흥에스-클래스5단지","월세","84.9944","202502","15","3,000","95","10","2014","신대로 97","202503~202703","신규","-","","","아파트"
"56042","전남광주통합특별시 순천시 해룡면 상삼리","691","0691","0000","청솔1","전세","56.4000","202502","15","7,650","0","6","2001","장선배기길 284","202502~202702","신규","-","","","아파트"
"56043","전남광주통합특별시 순천시 해룡면 상삼리","657","0657","0000","부영3","전세","49.7200","202502","15","6,775","0","13","1994","기적의도서관길 90","202504~202604","갱신","사용","6,775","0","아파트"
"56044","전남광주통합특별시 순천시 해룡면 상삼리","927","0927","0000","대광로제비앙","전세","84.7200","202502","15","25,000","0","9","2015","백연길 105-7","202503~202703","신규","-","","","아파트"
"56045","전남광주통합특별시 순천시 해룡면 상삼리","927","0927","0000","대광로제비앙","전세","84.7200","202502","15","25,000","0","9","2015","백연길 105-7","202502~202702","신규","-","","","아파트"
"56046","전남광주통합특별시 순천시 해룡면 신대리","2103","2103","0000","중흥에스-클래스1단지","전세","84.9951","202502","15","21,000","0","12","2012","좌야로 101","202502~202702","갱신","-","20,000","0","아파트"
"56047","전남광주통합특별시 장흥군 장흥읍 건산리","529-1","0529","0001","건산주공","월세","59.9900","202502","15","1,000","40","4","2004","북부로 62-1","202503~202703","신규","-","","","아파트"
"56048","전남광주통합특별시 나주시 금천면 석전리","619","0619","0000","빛가람코오롱하늘채","월세","84.8411","202502","15","3,000","80","2","2022","천석길 35","202503~202702","신규","-","","","아파트"
"56049","전남광주통합특별시 나주시 금천면 석전리","619","0619","0000","빛가람코오롱하늘채","전세","84.8411","202502","15","16,000","0","22","2022","천석길 35","202503~202603","갱신","사용","16,000","0","아파트"
"56050","전남광주통합특별시 무안군 삼향읍 남악리","2270","2270","0000","남악상록","전세","59.9900","202502","15","11,219","0","5","2009","남악2로22번길 59","202502~202702","신규","-","","","아파트"
"56051","전남광주통합특별시 무안군 삼향읍 남악리","2100","2100","0000","남악신도시아이파크","전세","84.9500","202502","15","18,000","0","8","2007","남악2로74번길 14","202503~202703","신규","-","","","아파트"
"56052","전남광주통합특별시 무안군 삼향읍 남악리","2100","2100","0000","남악신도시아이파크","전세","84.9500","202502","15","18,000","0","10","2007","남악2로74번길 14","202502~202702","갱신","-","18,000","0","아파트"
"56053","전남광주통합특별시 무안군 삼향읍 남악리","1480","1480","0000","근화베아채","월세","59.9368","202502","15","1,000","65","13","2008","남악4로82번길 31","202502~202702","신규","-","","","아파트"
"56054","전남광주통합특별시 순천시 해룡면 신대리","1968","1968","0000","중흥에스-클래스6단지메가타운","월세","59.9431","202502","15","2,000","80","4","2015","좌야로 135","202502~202702","신규","-","","","아파트"
"56055","전남광주통합특별시 순천시 해룡면 신대리","1968","1968","0000","중흥에스-클래스6단지메가타운","월세","59.9431","202502","15","2,000","80","21","2015","좌야로 135","202502~202702","신규","-","","","아파트"
"56056","전남광주통합특별시 나주시 남평읍 동사리","409","0409","0000","나주남평강변도시양우내안애리버시티1차","전세","84.9860","202502","15","17,500","0","15","2018","강변1길 21-31","202503~202703","신규","-","","","아파트"
"56057","전남광주통합특별시 서구 치평동","1168","1168","0000","해광한신","전세","59.9900","202502","15","19,000","0","8","1998","상무공원로 114","202503~202803","신규","-","","","아파트"
"56058","전남광주통합특별시 서구 풍암동","1053","1053","0000","한신","전세","59.7900","202502","15","13,200","0","15","2000","풍암순환로 38","202503~202703","신규","-","","","아파트"
"56059","전남광주통합특별시 서구 농성동","702","0702","0000","농성SKVIEWCentral","전세","74.9651","202502","15","30,000","0","6","2019","상무대로1147번길 16","202504~202704","신규","-","","","아파트"
"56060","전남광주통합특별시 서구 농성동","112-1","0112","0001","농성동유탑유블레스","월세","19.7906","202502","15","500","35","12","2012","경열로45번길 13","202503~202603","신규","-","","","아파트"
"56061","전남광주통합특별시 북구 일곡동","850-4","0850","0004","청솔2차","월세","48.4500","202502","15","1,000","45","3","2000","설죽로 555","202503~202703","갱신","사용","1,000","45","아파트"
"56062","전남광주통합특별시 서구 금호동","240-2","0240","0002","종원팰리스빌","전세","84.9831","202502","15","25,000","0","4","2002","화개1로 59-2","202504~202704","신규","-","","","아파트"
"56063","전남광주통합특별시 북구 용두동","1120","1120","0000","우방아이유쉘아파트","전세","74.9646","202502","15","23,000","0","1","2018","하서로423번길 42","202504~202704","신규","-","","","아파트"
"56064","전남광주통합특별시 북구 용두동","1111","1111","0000","이안광주첨단아파트","월세","84.7600","202502","15","7,000","70","7","2017","용두마을길 13","202505~202605","갱신","-","7,000","70","아파트"
"56065","전남광주통합특별시 서구 화정동","1712","1712","0000","더샵염주센트럴파크","전세","84.9596","202502","15","35,000","0","2","2022","월드컵4강로 27","202503~202703","갱신","-","33,000","0","아파트"
"56066","전남광주통합특별시 서구 화정동","858-1","0858","0001","우성2","전세","59.0000","202502","15","12,500","0","10","1987","염화로40번길 6","202503~202703","갱신","-","12,500","0","아파트"
"56067","전남광주통합특별시 서구 금호동","739-2","0739","0002","한국","월세","84.8300","202502","15","4,500","60","5","1994","운천로56번길 7","202503~202703","신규","-","","","아파트"
"56068","전남광주통합특별시 서구 금호동","785","0785","0000","송촌파인힐","전세","84.7500","202502","15","22,000","0","9","2001","마재로 65","202502~202602","갱신","-","22,000","0","아파트"
"56069","전남광주통합특별시 북구 일곡동","819-3","0819","0003","청솔4차","전세","48.4500","202502","15","8,775","0","3","2001","일곡마을로 10","202502~202702","갱신","-","7,800","0","아파트"
"56070","전남광주통합특별시 서구 치평동","1258-5","1258","0005","상무리채2","전세","20.7189","202502","15","7,500","0","6","2014","시청로 13","202503~202602","신규","-","","","아파트"
"56071","전남광주통합특별시 북구 신용동","737","0737","0000","광주첨단2지구사랑으로부영","월세","60.4624","202502","15","2,000","80","14","2013","첨단연신로 166","202503~202703","신규","-","","","아파트"
"56072","전남광주통합특별시 서구 양동","460","0460","0000","양동CENTRALVIEW","전세","84.8700","202502","15","20,000","0","17","2010","발산로 36","202503~202703","신규","-","","","아파트"
"56073","전남광주통합특별시 서구 금호동","767","0767","0000","금호2지구도시공사","월세","49.7000","202502","15","1,000","50","10","1999","금화로115번길 23","202503~202703","신규","-","","","아파트"
"56074","전남광주통합특별시 북구 연제동","1116","1116","0000","연제동골드클래스","전세","59.9943","202502","15","22,000","0","8","2018","양산제로 95","202503~202703","신규","-","","","아파트"
"56075","전남광주통합특별시 북구 문흥동","1010-2","1010","0002","일신","월세","59.9900","202502","15","1,000","45","18","1994","대천로 124-4","202502~202702","신규","-","","","아파트"
"56076","전남광주통합특별시 서구 화정동","440","0440","0000","화정우미","월세","84.8300","202502","15","3,000","72","17","1996","염화로31번길 23","202502~202702","신규","-","","","아파트"
"56077","전남광주통합특별시 북구 매곡동","494","0494","0000","매곡대광로제비앙","전세","80.3123","202502","15","30,000","0","9","2017","하백로6번길 12","202502~202601","신규","-","","","아파트"
"56078","전남광주통합특별시 북구 신용동","643-1","0643","0001","용두주공","전세","59.9900","202502","15","14,000","0","14","1998","임방울대로1041번길 15","202505~202705","신규","-","","","아파트"
"56079","전남광주통합특별시 북구 삼각동","753-10","0753","0010","삼각동서라","월세","59.9650","202502","15","1,000","45","1","1995","우치로347번길 15","202503~202703","신규","-","","","아파트"
"56080","전남광주통합특별시 서구 화정동","1712","1712","0000","더샵염주센트럴파크","전세","76.9612","202502","15","30,000","0","4","2022","월드컵4강로 27","202502~202702","갱신","-","26,000","0","아파트"
"56081","전남광주통합특별시 북구 두암동","329","0329","0000","반석힐라아파트","월세","31.7700","202502","15","300","30","1","2000","군왕로51번길 39","202502~202602","신규","-","","","아파트"
"56082","전남광주통합특별시 북구 일곡동","849-9","0849","0009","대우","전세","54.2820","202502","15","9,900","0","4","1998","일곡택지로 50","202502~202702","갱신","-","9,900","0","아파트"
"56083","전남광주통합특별시 북구 일곡동","849-9","0849","0009","대우","전세","54.2820","202502","15","9,900","0","4","1998","일곡택지로 50","-","-","-","","","아파트"
"56084","전남광주통합특별시 서구 화정동","1611","1611","0000","유니버시아드힐스테이트1단지","월세","84.9800","202502","15","3,000","120","1","2016","화운로 94","202502~202602","신규","-","","","아파트"
"56085","전남광주통합특별시 북구 동림동","645","0645","0000","삼익","월세","52.8900","202502","15","1,000","40","18","1996","유림로 175","202503~202703","신규","-","","","아파트"
"56086","전남광주통합특별시 북구 오치동","857-10","0857","0010","오치동갤럭스하임","월세","16.6579","202502","15","300","30","3","2013","서하로183번길 45-6","202502~202602","신규","-","","","아파트"
"56087","전남광주통합특별시 북구 일곡동","848-2","0848","0002","대림1","월세","59.9350","202502","15","2,000","70","5","1997","양일로305번길 11","202502~202702","신규","-","","","아파트"
"56088","전남광주통합특별시 서구 치평동","1258-5","1258","0005","상무리채2","전세","20.7189","202502","15","7,500","0","6","2014","시청로 13","202503~202602","신규","-","","","아파트"
"56089","전남광주통합특별시 북구 일곡동","848-2","0848","0002","대림1","월세","49.9400","202502","15","1,000","50","10","1997","양일로305번길 11","202502~202702","신규","-","","","아파트"
"56090","전남광주통합특별시 서구 치평동","1168","1168","0000","해광한신","전세","59.9900","202502","15","19,000","0","8","1998","상무공원로 114","202503~202803","신규","-","","","아파트"
"56091","전남광주통합특별시 북구 풍향동","808","0808","0000","교대금호어울림","전세","71.0589","202502","15","23,000","0","2","2017","군왕로 17","202504~202602","갱신","-","23,000","0","아파트"
"56092","전남광주통합특별시 담양군 담양읍 담빛리","356","0356","0000","담양양우내안애퍼스트힐2단지","전세","84.9731","202502","15","23,000","0","11","2020","태왕3로 50","202503~202703","신규","-","","","아파트"
"56093","전남광주통합특별시 광산구 신가동","1058","1058","0000","수완지구호반베르디움1차","월세","84.8840","202502","15","3,000","150","12","2012","수등로123번길 21","202503~202603","신규","-","","","아파트"
"56094","전남광주통합특별시 광산구 도산동","1314","1314","0000","우방아이유쉘","월세","59.7926","202502","15","6,000","35","9","2016","평동로1098번길 185","202502~202602","신규","-","","","아파트"
"56095","전남광주통합특별시 광산구 쌍암동","695-1","0695","0001","힐스테이트리버파크","전세","84.8800","202502","15","33,500","0","10","2019","첨단강변로 100","202502~202602","갱신","사용","33,500","0","아파트"
"56096","전남광주통합특별시 광산구 쌍암동","694-116","0694","0116","한양에드가303동","월세","25.6308","202502","15","2,000","30","8","2013","임방울대로826번길 55","202502~202602","신규","-","","","아파트"
"56097","전남광주통합특별시 광산구 신창동","1270","1270","0000","신창2차부영","전세","84.7886","202502","15","20,000","0","5","2005","신창로71번길 33","202503~202703","신규","-","","","아파트"
"56098","전남광주통합특별시 광산구 쌍암동","694-116","0694","0116","한양에드가303동","월세","24.8708","202502","15","500","40","6","2013","임방울대로826번길 55","202503~202603","신규","-","","","아파트"
"56099","전남광주통합특별시 광산구 쌍암동","694-115","0694","0115","한양에드가302동","월세","22.5130","202502","15","500","40","10","2013","월계로 223-17","202502~202602","신규","-","","","아파트"
"56100","전남광주통합특별시 광산구 월계동","764-3","0764","0003","호반1차","전세","59.9500","202502","15","9,870","0","3","1995","월계로 117-35","202502~202702","신규","-","","","아파트"
"56101","전남광주통합특별시 광산구 월계동","763-5","0763","0005","모아미래도","월세","59.9451","202502","15","1,000","60","3","2001","월계로 77","202503~202702","신규","-","","","아파트"
"56102","전남광주통합특별시 광산구 월계동","763-5","0763","0005","모아미래도","월세","59.9451","202502","15","1,000","60","3","2001","월계로 77","202503~202702","신규","-","","","아파트"
"56103","전남광주통합특별시 광산구 월계동","884-2","0884","0002","첨단AM-City","월세","19.1513","202502","15","500","40","5","2012","첨단중앙로106번길 65-4","202503~202603","신규","-","","","아파트"
"56104","전남광주통합특별시 광산구 신촌동","709-2","0709","0002","신촌명지","전세","81.0933","202502","15","13,000","0","9","2002","송도로320번길 11","202003~202703","신규","-","","","아파트"
"56105","전남광주통합특별시 광산구 운남동","769-1","0769","0001","운남주공5단지","전세","84.7700","202502","15","21,000","0","10","1997","하남대로 248-10","202502~202702","갱신","사용","20,000","0","아파트"
"56106","전남광주통합특별시 광산구 운남동","782-1","0782","0001","운남주공6단지","월세","84.2800","202502","15","3,000","80","10","2001","목련로153번길 134","202502~202702","갱신","사용","3,000","80","아파트"
"56107","전남광주통합특별시 광산구 장덕동","1689","1689","0000","새한포유","전세","84.9401","202502","15","32,000","0","17","2008","풍영로170번길 39-9","202502~202702","갱신","-","30,000","0","아파트"
"56108","전남광주통합특별시 광산구 장덕동","1686","1686","0000","대주피오레1단지","전세","84.9411","202502","15","35,000","0","6","2009","풍영로170번길 39-25","202504~202704","신규","-","","","아파트"
"56109","전남광주통합특별시 광산구 월계동","884-2","0884","0002","첨단AM-City","월세","19.1513","202502","15","2,800","12","3","2012","첨단중앙로106번길 65-4","202503~202703","신규","-","","","아파트"
"56110","전남광주통합특별시 광산구 월계동","756-6","0756","0006","첨단라인5","전세","84.9900","202502","15","22,000","0","8","1997","첨단중앙로181번길 88-16","202503~202703","신규","-","","","아파트"
"56111","전남광주통합특별시 광산구 수완동","970","0970","0000","해솔마을대방노블랜드2차","전세","84.9382","202502","15","29,400","0","2","2011","임방울대로358번길 21","202503~202703","갱신","-","28,000","0","아파트"
"56112","전남광주통합특별시 광산구 수완동","1490","1490","0000","수완영무예다음2차","전세","84.7296","202502","15","31,400","0","8","2012","수완로33번길 79","202502~202702","갱신","-","29,400","0","아파트"
"56113","전남광주통합특별시 광산구 수완동","926","0926","0000","광주수완6차대방노블랜드","전세","115.9435","202502","15","45,000","0","4","2013","왕버들로132번길 35","202502~202702","갱신","-","45,000","0","아파트"
"56114","전남광주통합특별시 광산구 운남동","794-3","0794","0003","운남주공7단지","전세","59.2900","202502","15","15,900","0","3","2001","목련로153번길 56","202503~202505","갱신","사용","15,900","0","아파트"
"56115","전남광주통합특별시 광산구 우산동","1571-1","1571","0001","하남주공(2단지)","전세","38.6400","202502","15","6,300","0","3","1991","월곡산정로 12","202502~202702","갱신","사용","6,000","0","아파트"
"56116","전남광주통합특별시 광산구 우산동","1571-1","1571","0001","하남주공(2단지)","월세","44.5200","202502","15","500","43","7","1991","월곡산정로 12","202502~202602","신규","-","","","아파트"
"56117","전남광주통합특별시 광산구 우산동","1621","1621","0000","세계수영선수촌 중흥에스-클래스 센트럴","월세","75.9493","202502","15","4,000","80","10","2020","금봉로 106","202503~202903","신규","-","","","아파트"
"56118","전남광주통합특별시 광산구 월계동","765-2","0765","0002","첨단라인1","전세","60.0000","202502","15","11,500","0","5","1995","월계로 117-32","202503~202703","갱신","-","9,000","0","아파트"
"56119","전남광주통합특별시 광산구 송정동","1516","1516","0000","송정역모아엘가아파트","월세","62.5570","202502","14","10,000","50","10","2018","평동로1101번길 40","202503~202703","신규","-","","","아파트"
"56120","전남광주통합특별시 진도군 진도읍 교동리","968","0968","0000","팰리체3차아파트","전세","84.9375","202502","14","15,760","0","4","2018","교동2길 18-7","-","-","-","","","아파트"
"56121","전남광주통합특별시 광산구 운남동","781-1","0781","0001","운남주공8단지","월세","59.4200","202502","14","2,000","55","9","2000","목련로153번길 143","202502~202702","신규","-","","","아파트"
"56122","전남광주통합특별시 광산구 운남동","781-1","0781","0001","운남주공8단지","전세","59.4200","202502","14","16,000","0","10","2000","목련로153번길 143","202502~202702","갱신","-","2,000","70","아파트"
"56123","전남광주통합특별시 광산구 운남동","794-3","0794","0003","운남주공7단지","전세","39.9000","202502","14","9,700","0","9","2001","목련로153번길 56","202503~202703","신규","-","","","아파트"
"56124","전남광주통합특별시 여수시 소라면 죽림리","1130","1130","0000","여수죽림사랑으로부영1차","월세","84.3616","202502","14","8,661","40","3","2014","죽림로 10","-","-","-","","","아파트"
"56125","전남광주통합특별시 여수시 소라면 죽림리","1130","1130","0000","여수죽림사랑으로부영1차","전세","84.7758","202502","14","17,134","0","15","2014","죽림로 10","-","-","-","","","아파트"
"56126","전남광주통합특별시 여수시 소라면 죽림리","1130","1130","0000","여수죽림사랑으로부영1차","월세","59.9284","202502","14","7,062","25","6","2014","죽림로 10","202502~202602","신규","-","","","아파트"
"56127","전남광주통합특별시 여수시 소라면 죽림리","1123","1123","0000","죽림휴먼시아","월세","36.7000","202502","14","1,556","11","12","2010","죽림로 38","-","-","-","","","아파트"
"56128","전남광주통합특별시 광산구 장덕동","1115","1115","0000","수완루아채","전세","84.2801","202502","14","24,000","0","4","2008","풍영로 294-8","202504~202703","신규","-","","","아파트"
"56129","전남광주통합특별시 광산구 장덕동","1689","1689","0000","새한포유","전세","84.9401","202502","14","32,000","0","20","2008","풍영로170번길 39-9","202502~202702","갱신","-","30,000","0","아파트"
"56130","전남광주통합특별시 광산구 장덕동","1098","1098","0000","고실마을휴먼시아8단지","월세","59.6900","202502","14","4,521","22","5","2010","풍영로330번길 15","202503~202702","갱신","-","0","24","아파트"
